trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean
TRP004199,MANDI033,WH-South,2026-06-28 14:15:50,06-29-2026 01:33 AM,,652.3,km,HR 20 BC 2028,DRV222,652.3,HR20BC2028,,
TRP002419,MANDI051,Export-Terminal,05/09/2026 19:10,06/09/2026 13:28,18.3,1023.0,km,DL72-DF-6720,DRV362,1023.0,DL72DF6720,,2026-06-09 13:28:00
TRP008139,MANDI039,Export-Terminal,2026-03-22 17:40:27,22-Mar-2026 22:04:27,4.4,225.0,km,HR-48-DF-1798,DRV751,225.0,HR48DF1798,,
TRP003848,MANDI049,WH-North,2026-08-04 23:42:17,05-Aug-2026 15:42:17,16.0,479.077041,miles,HR-93-CD-8836,,770.99784516294,HR93CD8836,,
TRP000962,MANDI034,Export-Terminal,2026-08-12T05:13:24,12-Aug-2026 10:55:24,5.7,280.7,km,DL-28-DF-3329,,280.7,DL28DF3329,2026-08-12 05:13:24,
TRP001581,MANDI054,WH-West,2026-09-07T04:03:47,07-Sep-2026 14:57:47,10.9,345.54441310000004,miles,up 28-CD-4766,DRV489,556.0984457783541,UP28CD4766,2026-09-07 04:03:47,
TRP008177,MANDI021,Export-Terminal,2026-05-26 20:18:15,2026-05-27 07:24:15,,563.3 KM,,dl 65-CD-3033,DRV351,,DL65CD3033,,
TRP002207,MANDI025,WH-Central,06-Mar-2026 21:33:27,2026-03-07T16:03:27,18.5,675.8030996,miles,HR-52-DF-4862,,1087.596960310264,HR52DF4862,,
TRP006888,MANDI011,WH-North,29/08/2026 15:06,08-30-2026 02:12 PM,,1133.7,km,PB-77-CD-4828,,1133.7,PB77CD4828,,
TRP006793,MANDI013,WH-West,2026-07-05 06:58:36,05/07/2026 12:28,5.5,326.0,km,,DRV243,326.0,,,2026-05-07 12:28:00
TRP006553,MANDI013,WH-West,07-Jan-2026 21:31:29,,3.2,141.0,km,PB-57-AB-5087,DRV384,141.0,PB57AB5087,,
TRP004232,MANDI024,WH-North,13/05/2026,14/05/2026,,430.36155460000003,miles,,DRV448,692.598064279964,,,
TRP000758,MANDI015,WH-South,23/02/2026 04:26,23/02/2026 22:56,18.5,604.7182572,miles,,DRV102,973.197280042248,,,
TRP004867,MANDI023,WH-South,17/01/2026 20:18,18/01/2026 04:54,8.6,413.2,km,PB-69-BC-8971,DRV302,413.2,PB69BC8971,,
TRP002285,MANDI044,WH-East,06-26-2026 02:10 PM,06-26-2026 04:10 PM,,66.0517373,miles,PB-69-DF-9512,,106.299702906382,PB69DF9512,,
TRP007266,MANDI030,WH-South,2026-01-25 03:00:30,2026-01-25T17:12:30,14.2,666.7,km,UP57-CD-4520,DRV823,666.7,UP57CD4520,,
TRP005504,MANDI027,Export-Terminal,05-22-2026 04:35 AM,05-22-2026 07:47 AM,3.2,171.1,km,,DRV101,171.1,,,
TRP004828,MANDI015,WH-North,28/05/2026 02:55,28-May-2026 21:43:53,18.8,693.9471328,miles,dl 28-DF-2839,DRV710,1116.796878700352,DL28DF2839,,
TRP008387,MANDI005,WH-East,2026-02-08 03:39:13,02-08-2026 07:15 PM,15.6,925.0,km,hr 37-DF-1674,DRV195,925.0,HR37DF1674,,
TRP000808,MANDI047,WH-West,2026-08-03 21:12:02,04/08/2026 05:30,8.3,255.1349326,miles,RJ-95-DF-9100,DRV987,410.59885243048404,RJ95DF9100,,2026-04-08 05:30:00
TRP006463,MANDI007,WH-North,28/05/2026 07:15,28/05/2026 23:27,16.2,900.4,km,,DRV788,900.4,,,
TRP008292,MANDI050,WH-North,2026-04-27T07:57:15,04-28-2026 04:39 AM,20.7,948.0,km,rj 88-BC-9250,,948.0,RJ88BC9250,2026-04-27 07:57:15,
TRP001957,MANDI007,WH-East,16/04/2026 14:35,17/04/2026,21.4,1258.8,km,UP-16-BC-5953,DRV326,1258.8,UP16BC5953,,
TRP002446,MANDI008,Export-Terminal,18/05/2026 11:33,2026-05-19T06:09:33,18.6,1104.3 KM,,UP 52 CD 1154,DRV753,,UP52CD1154,,
TRP006408,MANDI004,WH-Central,07-13-2026 11:56 AM,13-Jul-2026 15:20:54,3.4,200.4 KM,,,DRV282,,,,
TRP008846,MANDI024,WH-West,08-10-2026 04:51 AM,10/08/2026 09:39,4.8,209.4,km,PB 56 CD 8924,DRV733,209.4,PB56CD8924,,2026-10-08 09:39:00
TRP007069,MANDI041,WH-Central,12/03/2026 07:28,2026-03-12T10:46:51,3.3,163.1,km,UP-97-DF-1417,DRV388,163.1,UP97DF1417,,
TRP008506,MANDI050,WH-East,2026-07-25T10:13:31,26-Jul-2026 04:13:31,18.0,993.2,km,RJ 65 BC 1467,,993.2,RJ65BC1467,2026-07-25 10:13:31,
TRP002403,MANDI005,WH-East,2026-04-28 12:46:29,28/04/2026 18:34,5.8,251.8,km,RJ 85 DF 7357,DRV707,251.8,RJ85DF7357,,
TRP001074,MANDI009,WH-West,02-Jan-2026 19:44:19,2026-01-03 00:02:19,,249.9,km,DL 25 AB 3202,,249.9,DL25AB3202,,
TRP007153,MANDI001,WH-South,2026-05-01T12:41:59,,10.8,625.9,km,UP47-CD-3202,,625.9,UP47CD3202,2026-05-01 12:41:59,
TRP004241,MANDI047,Export-Terminal,2026-01-16 03:10:15,16-Jan-2026 18:22:15,15.2,800.3,km,dl 57-AB-3216,,800.3,DL57AB3216,,
TRP008848,MANDI010,Export-Terminal,04-28-2026 04:55 PM,2026-04-29 07:13:15,14.3,755.6,km,,DRV266,755.6,,,
TRP002092,MANDI047,Export-Terminal,06-23-2026 08:31 AM,06-24-2026 07:37 AM,23.1,1270.5,km,RJ46-CD-6263,DRV247,1270.5,RJ46CD6263,,
TRP004528,MANDI056,WH-South,24-Apr-2026 14:27:29,,7.0,289.4 KM,,HR64-BC-5920,DRV382,,HR64BC5920,,
TRP007837,MANDI036,WH-Central,2026-08-22 17:47:34,08-23-2026 05:47 AM,12.0,664.2,km,up 42-DF-6685,DRV403,664.2,UP42DF6685,,
TRP007407,MANDI004,WH-North,17/04/2026 16:19,18/04/2026,11.7,599.3,km,DL-40-BC-9771,DRV250,599.3,DL40BC9771,,
TRP007877,MANDI034,WH-East,2026-06-27 15:57:15,06-27-2026 08:45 PM,4.8,204.0,km,,DRV774,204.0,,,
TRP008072,MANDI011,WH-South,18/08/2026 00:41,2026-08-18 09:35:43,8.9,490.6,km,PB23-AB-7059,,490.6,PB23AB7059,,
TRP005158,MANDI001,Export-Terminal,27/08/2026,,14.5,739.5,km,,DRV683,739.5,,,
TRP007453,MANDI012,WH-South,05-22-2026 09:04 PM,23/05/2026 05:04,,392.0,km,RJ-18-AB-7550,DRV765,392.0,RJ18AB7550,,
TRP001004,MANDI003,WH-East,14/01/2026 16:00,2026-01-15 12:36:28,20.6,1228.3 KM,,DL 78 AB 4882,DRV299,,DL78AB4882,,
TRP007158,MANDI010,Export-Terminal,28/01/2026,28-Jan-2026 09:36:04,3.4,155.9,km,PB-92-BC-6217,DRV310,155.9,PB92BC6217,,
TRP008142,MANDI044,Export-Terminal,15-May-2026 19:41:47,16/05/2026 18:05,22.4,1225.4,km,PB-68-DF-4183,DRV513,1225.4,PB68DF4183,,
TRP004652,MANDI004,WH-Central,2026-01-07 01:08:10,01-07-2026 09:20 AM,8.2,488.6,km,DL-77-CD-9358,DRV141,488.6,DL77CD9358,,
TRP008707,MANDI031,WH-West,06-27-2026 08:21 PM,28/06/2026,15.5,923.7,km,PB77-CD-1714,DRV976,923.7,PB77CD1714,,
TRP001486,MANDI004,WH-East,25/04/2026,25-Apr-2026 11:05:43,2.0,100.2,km,hr 25-CD-7208,DRV330,100.2,HR25CD7208,,
TRP009599,MANDI037,Export-Terminal,06-02-2026 11:33 AM,06-03-2026 03:57 AM,16.4,960.1,km,dl 27-CD-8938,DRV351,960.1,DL27CD8938,,
TRP001412,MANDI034,WH-East,2026-06-30T06:41:17,2026-06-30 16:05:17,9.4,395.0,km,RJ 23 DF 6041,DRV766,395.0,RJ23DF6041,2026-06-30 06:41:17,
TRP009809,MANDI016,WH-North,2026-07-15 05:09:31,15/07/2026,3.6,177.3,km,UP-52-CD-4325,DRV522,177.3,UP52CD4325,,
TRP005870,MANDI024,WH-South,03-19-2026 10:22 PM,2026-03-20T19:04:20,,1232.7,km,rj 83-CD-2713,DRV831,1232.7,RJ83CD2713,,
TRP000710,MANDI050,WH-North,12-Aug-2026 21:42:36,2026-08-13T12:48:36,15.1,775.4 KM,,DL 80 AB 9705,DRV235,,DL80AB9705,,
TRP005381,MANDI002,WH-West,2026-06-11T16:52:27,2026-06-11 20:04:27,3.2,186.1,km,DL 84 DF 1907,DRV996,186.1,DL84DF1907,2026-06-11 16:52:27,
TRP003604,MANDI038,WH-West,09/03/2026,09/03/2026 17:13,7.0,408.5,km,,DRV671,408.5,,,2026-09-03 17:13:00
TRP007846,MANDI017,WH-West,03-10-2026 01:18 AM,2026-03-10 12:12:18,10.9,308.1378789,miles,RJ-28-BC-7798,DRV944,495.898614028926,RJ28BC7798,,
TRP003077,MANDI013,WH-South,18/01/2026,2026-01-19T08:33:30,23.8,1335.7,km,DL-34-DF-1471,DRV174,1335.7,DL34DF1471,,
TRP007459,MANDI016,WH-North,2026-06-27T09:10:54,2026-06-27 19:16:54,10.1,556.2,km,dl 59-AB-6182,DRV410,556.2,DL59AB6182,2026-06-27 09:10:54,
TRP004102,MANDI017,WH-North,05-20-2026 11:27 AM,20-May-2026 19:21:37,7.9,249.4804565,miles,RJ-46-AB-5602,DRV852,401.49887786371,RJ46AB5602,,
TRP002723,MANDI030,WH-South,22-Aug-2026 04:35:30,2026-08-22T14:53:30,,466.2,km,,DRV817,466.2,,,
TRP009733,MANDI005,WH-Central,11-May-2026 04:13:36,,21.7,1081.1,km,pb 20-AB-6714,DRV772,1081.1,PB20AB6714,,
TRP001269,MANDI025,WH-South,2026-05-01T12:03:12,2026-05-02T10:09:12,22.1,1017.2,km,RJ 62 BC 3094,,1017.2,RJ62BC3094,2026-05-01 12:03:12,
TRP002463,MANDI054,WH-West,03/09/2026 17:24,2026-09-04 06:42:31,13.3,690.0,km,RJ79-DF-9204,DRV857,690.0,RJ79DF9204,,
TRP005965,MANDI051,WH-West,2026-03-01 19:04:25,2026-03-02 09:52:25,14.8,700.5,km,hr 98-AB-3752,DRV835,700.5,HR98AB3752,,
TRP000269,MANDI026,WH-South,18/07/2026 08:39,2026-07-18T18:15:27,,286.9491278,miles,PB96-BC-2210,DRV274,461.79870933365197,PB96BC2210,,
TRP004751,MANDI016,WH-East,2026-02-12 11:07:00,12/02/2026 20:19,9.2,478.6,km,PB 12 BC 8767,DRV384,478.6,PB12BC8767,,2026-12-02 20:19:00
TRP005847,MANDI001,WH-South,2026-06-17T16:01:28,18/06/2026 10:49,,804.5,km,RJ18-CD-3737,,804.5,RJ18CD3737,2026-06-17 16:01:28,
TRP005399,MANDI056,WH-South,01-07-2026 03:37 AM,2026-01-07 12:31:26,8.9,454.6,km,up 11-CD-3760,,454.6,UP11CD3760,,
TRP005639,MANDI053,WH-Central,04-Aug-2026 19:17:45,05/08/2026,14.3,636.1 KM,,PB-12-AB-2913,DRV952,,PB12AB2913,,
TRP007200,MANDI023,WH-East,03-24-2026 12:51 PM,2026-03-25 11:09:42,22.3,1296.0,km,UP-17-BC-3441,DRV488,1296.0,UP17BC3441,,
TRP002822,MANDI029,WH-East,07-29-2026 09:52 PM,30/07/2026 13:22,15.5,644.8,km,dl 47-BC-7940,DRV447,644.8,DL47BC7940,,
TRP005937,MANDI047,WH-East,30/04/2026,30-Apr-2026 10:19:50,5.7,260.9,km,dl 31-AB-9685,DRV665,260.9,DL31AB9685,,
TRP000590,MANDI013,WH-East,2026-01-21T20:28:24,2026-01-22 11:22:24,14.9,610.1 KM,,RJ-29-DF-7184,DRV501,,RJ29DF7184,2026-01-21 20:28:24,
TRP006492,MANDI034,WH-East,26/03/2026 16:05,2026-03-26T20:53:58,4.8,192.8,km,,DRV477,192.8,,,
TRP009822,MANDI041,WH-East,06-06-2026 01:41 AM,2026-06-06T18:29:18,16.8,787.7,km,,DRV677,787.7,,,
TRP007367,MANDI055,WH-West,2026-01-14T20:19:27,,10.4,490.5,km,DL 96 CD 9573,DRV961,490.5,DL96CD9573,2026-01-14 20:19:27,
TRP007264,MANDI046,Export-Terminal,22/04/2026,23-Apr-2026 03:37:24,18.5,742.2,km,,DRV375,742.2,,,
TRP008258,MANDI057,WH-East,2026-03-24 14:34:00,,19.1,945.1,km,PB-54-CD-3682,DRV604,945.1,PB54CD3682,,
TRP002038,MANDI008,WH-East,20/02/2026 01:26,02-20-2026 08:50 AM,7.4,372.1 KM,,PB 45 DF 6873,DRV501,,PB45DF6873,,
TRP006877,MANDI014,WH-East,10/01/2026 19:56,,14.9,706.8,km,,DRV878,706.8,,,
TRP002029,MANDI053,WH-West,13/03/2026,13/03/2026 21:22,13.9,653.1,km,,DRV261,653.1,,,
TRP007433,MANDI041,WH-East,09-May-2026 18:25:15,2026-05-10T10:55:15,16.5,685.1,km,hr 94-BC-8507,DRV926,685.1,HR94BC8507,,
TRP000678,MANDI004,WH-South,2026-05-28 17:05:56,29-May-2026 05:53:56,,582.7,km,RJ57-BC-1866,DRV947,582.7,RJ57BC1866,,
TRP009678,MANDI011,WH-North,25-Feb-2026 13:51:19,2026-02-26 03:39:19,13.8,720.1 KM,,PB-65-AB-7933,DRV822,,PB65AB7933,,
TRP001233,MANDI038,WH-East,14-Apr-2026 19:49:31,,6.2,349.3,km,RJ-87-AB-9391,,349.3,RJ87AB9391,,
TRP005791,MANDI053,WH-Central,22/08/2026,08-22-2026 09:41 PM,9.7,394.6,km,,DRV362,394.6,,,
TRP007734,MANDI011,WH-East,2026-04-01 11:39:02,2026-04-01 21:21:02,9.7,510.7,km,RJ13-BC-9124,DRV379,510.7,RJ13BC9124,,
TRP005958,MANDI011,WH-South,01/03/2026,01/03/2026 15:31,12.0,609.6,km,HR 58 BC 5693,DRV468,609.6,HR58BC5693,,2026-01-03 15:31:00
TRP004857,MANDI026,WH-Central,24/05/2026 06:40,05-24-2026 04:10 PM,9.5,426.1,km,,DRV714,426.1,,,
TRP006718,MANDI052,WH-West,23-Jan-2026 22:23:21,,13.7,693.8,km,up 72-DF-2334,DRV998,693.8,UP72DF2334,,
TRP002433,MANDI056,WH-West,10/01/2026,01-11-2026 09:53 AM,16.8,462.5485724,miles,rj 20-AB-7691,DRV952,744.397919506216,RJ20AB7691,,
TRP008849,MANDI037,WH-North,21/04/2026 02:00,21/04/2026 06:30,4.5,228.6 KM,,RJ-21-CD-6111,DRV693,,RJ21CD6111,,
TRP006667,MANDI037,Export-Terminal,07-Aug-2026 11:19:10,08/08/2026 09:31,22.2,1183.5 KM,,UP-76-DF-5970,DRV384,,UP76DF5970,,2026-08-08 09:31:00
TRP006578,MANDI032,Export-Terminal,2026-06-27 18:32:34,2026-06-28 16:44:34,22.2,1182.4,km,HR-15-DF-9046,DRV738,1182.4,HR15DF9046,,
TRP006804,MANDI005,WH-East,06-25-2026 11:55 PM,26-Jun-2026 05:13:33,5.3,265.9,km,HR-71-BC-3783,DRV279,265.9,HR71BC3783,,
TRP000897,MANDI005,WH-Central,2026-04-14 09:09:20,2026-04-15 07:39:20,22.5,943.4,km,dl 89-AB-9949,,943.4,DL89AB9949,,
TRP001612,MANDI047,WH-Central,2026-07-19 09:54:00,07-20-2026 04:54 AM,19.0,694.4442296,miles,RJ 19 CD 8815,,1117.596876464464,RJ19CD8815,,
TRP007442,MANDI055,WH-South,06/01/2026,07-Jan-2026 07:22:30,12.7,699.0,km,PB86-AB-6254,DRV542,699.0,PB86AB6254,,
TRP009489,MANDI056,WH-Central,2026-06-07 21:46:12,08/06/2026,10.8,567.2,km,HR 96 CD 5763,DRV968,567.2,HR96CD5763,,
TRP008115,MANDI039,WH-East,08-10-2026 01:31 AM,2026-08-10 16:49:04,15.3,717.8 KM,,HR-26-BC-5735,DRV864,,HR26BC5735,,
TRP003807,MANDI003,Export-Terminal,23-May-2026 20:44:56,24/05/2026 02:38,5.9,299.3,km,rj 53-AB-4272,DRV164,299.3,RJ53AB4272,,
TRP006563,MANDI001,WH-North,07-Feb-2026 12:18:57,2026-02-08 07:42:57,19.4,598.380273,miles,,,962.99730854982,,,
TRP008863,MANDI001,WH-South,05-24-2026 11:48 AM,2026-05-25T05:18:34,,840.8,km,,DRV431,840.8,,,
TRP004702,MANDI050,WH-East,27/01/2026 18:18,27/01/2026,2.1,98.8,km,UP 20 DF 8954,DRV484,98.8,UP20DF8954,,
TRP003962,MANDI056,WH-West,02/02/2026 20:26,,5.8,256.8,km,RJ-41-BC-8296,DRV278,256.8,RJ41BC8296,,
TRP005917,MANDI043,WH-West,06-03-2026 06:22 PM,2026-06-03 23:52:29,5.5,257.7,km,,DRV337,257.7,,,
TRP000891,MANDI021,WH-North,2026-07-29 02:59:43,29/07/2026 14:17,11.3,483.4,km,pb 46-DF-9021,DRV410,483.4,PB46DF9021,,
TRP009504,MANDI035,WH-North,24/04/2026 06:15,2026-04-25 00:03:03,17.8,1067.7,km,rj 65-BC-8613,DRV833,1067.7,RJ65BC8613,,
TRP008166,MANDI033,WH-East,07-12-2026 01:54 PM,2026-07-13 06:54:11,,915.2,km,DL-41-BC-3030,DRV120,915.2,DL41BC3030,,
TRP009482,MANDI029,Export-Terminal,2026-08-12 03:27:50,12/08/2026 21:15,17.8,825.3,km,dl 96-AB-4733,DRV825,825.3,DL96AB4733,,2026-12-08 21:15:00
TRP007909,MANDI049,WH-North,08-Jul-2026 07:33:48,07-08-2026 11:39 PM,16.1,815.0,km,dl 35-BC-7281,DRV347,815.0,DL35BC7281,,
TRP008415,MANDI051,WH-East,06-26-2026 01:15 PM,2026-06-27 02:45:46,13.5,737.4,km,DL-17-BC-3441,DRV268,737.4,DL17BC3441,,
TRP007552,MANDI013,WH-South,08/06/2026,06-08-2026 02:21 PM,4.8,246.6,km,,DRV388,246.6,,,
TRP007413,MANDI007,WH-South,2026-06-10 18:02:18,2026-06-10 23:38:18,,244.5,km,,DRV105,244.5,,,
TRP002800,MANDI030,WH-North,28-Jun-2026 16:53:14,,13.3,534.2,km,rj 60-AB-7496,DRV563,534.2,RJ60AB7496,,
TRP000585,MANDI039,WH-West,23/08/2026,2026-08-23T21:02:59,19.2,521.6409545,miles,PB-30-BC-9102,DRV917,839.4976537150301,PB30BC9102,,
TRP003269,MANDI047,WH-East,2026-08-12T05:58:02,2026-08-12T17:52:02,11.9,669.5,km,,DRV592,669.5,,2026-08-12 05:58:02,
TRP003933,MANDI017,WH-East,14-May-2026 06:59:40,15-May-2026 04:59:40,22.0,902.5,km,pb 85-BC-3585,DRV993,902.5,PB85BC3585,,
TRP004966,MANDI040,WH-East,03/04/2026 02:34,04-03-2026 09:10 AM,6.6,327.3,km,HR-48-DF-6719,DRV443,327.3,HR48DF6719,,
TRP001261,MANDI028,WH-South,2026-04-27 16:15:46,28/04/2026 06:27,14.2,596.4,km,PB-54-CD-9600,DRV342,596.4,PB54CD9600,,
TRP006474,MANDI012,WH-East,2026-08-28 18:39:31,29/08/2026 00:09,5.5,290.6,km,rj 49-CD-3167,DRV870,290.6,RJ49CD3167,,
TRP000311,MANDI044,WH-South,2026-07-11 19:19:49,07-11-2026 11:19 PM,4.0,202.0,km,PB-26-CD-1666,DRV456,202.0,PB26CD1666,,
TRP001717,MANDI027,WH-North,11/05/2026 13:44,12/05/2026 02:44,13.0,744.1,km,UP-70-AB-4618,DRV476,744.1,UP70AB4618,,2026-12-05 02:44:00
TRP005403,MANDI004,WH-West,15/05/2026,16-May-2026 14:13:26,,1194.0,km,pb 64-DF-4934,DRV837,1194.0,PB64DF4934,,
TRP006770,MANDI005,WH-Central,11/06/2026 10:42,2026-06-12 00:00:01,13.3,645.1,km,PB-31-AB-9056,DRV430,645.1,PB31AB9056,,
TRP006415,MANDI014,WH-North,03-03-2026 07:53 PM,2026-03-04 11:59:48,16.1,944.3,km,up 84-AB-2330,DRV634,944.3,UP84AB2330,,
TRP004669,MANDI019,WH-South,2026-07-16 03:41:26,16/07/2026 17:17,,601.5,km,RJ25-AB-4624,DRV543,601.5,RJ25AB4624,,
TRP004299,MANDI029,WH-West,28-May-2026 14:07:20,,2.4,123.1,km,DL-69-BC-4530,DRV918,123.1,DL69BC4530,,
TRP003784,MANDI012,Export-Terminal,09-Jul-2026 20:52:41,10/07/2026 02:34,,280.3,km,pb 23-AB-4145,DRV501,280.3,PB23AB4145,,2026-10-07 02:34:00
TRP001009,MANDI010,WH-West,08-19-2026 08:21 AM,19-Aug-2026 12:39:50,4.3,244.6,km,,DRV719,244.6,,,
TRP008688,MANDI057,WH-East,07-17-2026 07:21 PM,18/07/2026,,471.3,km,PB-97-AB-3724,DRV949,471.3,PB97AB3724,,
TRP003624,MANDI018,WH-West,2026-02-08 11:57:08,2026-02-08 16:09:08,4.2,217.0 KM,,HR 55 DF 5441,DRV342,,HR55DF5441,,
TRP007665,MANDI017,WH-Central,2026-02-20 04:59:49,2026-02-21 03:35:49,22.6,1192.9,km,hr 42-DF-3341,DRV210,1192.9,HR42DF3341,,
TRP005376,MANDI013,WH-East,07/03/2026 23:47,2026-03-08 15:53:28,,832.3,km,dl 78-CD-4088,DRV469,832.3,DL78CD4088,,
TRP007967,MANDI045,WH-South,2026-07-18 23:50:56,2026-07-19 06:14:56,6.4,349.9,km,HR39-DF-7215,DRV901,349.9,HR39DF7215,,
TRP007525,MANDI008,WH-North,2026-08-03T09:14:09,,16.1,846.7,km,RJ 64 BC 9751,,846.7,RJ64BC9751,2026-08-03 09:14:09,
TRP004835,MANDI019,WH-South,2026-01-10T23:07:37,2026-01-11 16:49:37,17.7,720.5,km,up 81-DF-5901,DRV254,720.5,UP81DF5901,2026-01-10 23:07:37,
TRP006511,MANDI048,WH-West,04-10-2026 12:31 AM,10/04/2026,8.0,390.2,km,DL 22 CD 1598,DRV558,390.2,DL22CD1598,,
TRP004757,MANDI057,WH-North,2026-02-10 10:56:12,2026-02-10 22:32:12,11.6,651.3,km,up 53-AB-7762,,651.3,UP53AB7762,,
TRP000091,MANDI020,WH-South,2026-08-28T23:37:03,29-Aug-2026 15:25:03,15.8,880.4,km,PB-56-DF-2034,DRV647,880.4,PB56DF2034,2026-08-28 23:37:03,
TRP001327,MANDI031,WH-North,28-Jul-2026 10:40:32,,16.0,812.6 KM,,PB-39-AB-7724,DRV775,,PB39AB7724,,
TRP006111,MANDI042,WH-North,21/03/2026 13:29,21-Mar-2026 16:35:03,3.1,169.2,km,,DRV294,169.2,,,
TRP008376,MANDI048,WH-East,05-08-2026 03:00 PM,05-09-2026 08:18 AM,,777.4,km,UP-12-BC-7625,DRV522,777.4,UP12BC7625,,
TRP002118,MANDI027,Export-Terminal,2026-02-14T09:41:14,2026-02-15T03:41:14,18.0,1071.9 KM,,,DRV925,,,2026-02-14 09:41:14,
TRP002938,MANDI036,Export-Terminal,2026-08-18 01:54:34,08-19-2026 01:24 AM,23.5,736.5110463,miles,UP-60-AB-9175,DRV493,1185.2966872524419,UP60AB9175,,
TRP000984,MANDI006,WH-Central,26/06/2026 08:38,2026-06-26T20:02:41,11.4,655.9,km,rj 82-CD-4350,DRV646,655.9,RJ82CD4350,,
TRP009474,MANDI040,WH-North,19/06/2026 00:55,19/06/2026 10:43,9.8,508.9,km,PB-82-DF-4290,DRV415,508.9,PB82DF4290,,
TRP005806,MANDI040,WH-Central,20/05/2026 07:56,20/05/2026 15:50,7.9,428.8,km,PB 92 CD 5250,DRV128,428.8,PB92CD5250,,
TRP008950,MANDI020,WH-East,04-06-2026 12:58 PM,04-06-2026 03:22 PM,2.4,79.7218993,miles,,DRV409,128.299641419462,,,
TRP002926,MANDI033,WH-North,06-05-2026 03:42 PM,2026-06-06T06:30:36,14.8,645.4,km,RJ43-DF-4984,DRV906,645.4,RJ43DF4984,,
TRP005883,MANDI041,WH-East,21/05/2026,22/05/2026 11:49,12.9,635.2,km,dl 70-DF-6308,DRV605,635.2,DL70DF6308,,
TRP003215,MANDI011,WH-North,2026-08-16T10:00:05,17-Aug-2026 07:54:05,21.9,957.5 KM,,UP-75-BC-1001,DRV703,,UP75BC1001,2026-08-16 10:00:05,
TRP007763,MANDI045,WH-South,2026-06-23T22:52:09,24/06/2026 05:22,6.5,368.1,km,,DRV871,368.1,,2026-06-23 22:52:09,
TRP006890,MANDI038,WH-Central,16/05/2026,17/05/2026 07:56,23.2,1225.8,km,pb 59-BC-2441,DRV452,1225.8,PB59BC2441,,
TRP008023,MANDI039,WH-North,2026-08-31 05:45:48,2026-09-01 04:15:48,22.5,964.8 KM,,UP-32-CD-4106,DRV117,,UP32CD4106,,
TRP007663,MANDI006,WH-West,2026-04-26T09:16:58,2026-04-27 06:28:58,21.2,1208.1,km,UP 55 AB 1319,,1208.1,UP55AB1319,2026-04-26 09:16:58,
TRP005351,MANDI036,Export-Terminal,2026-04-04 14:43:41,04-Apr-2026 22:37:41,7.9,259.48452960000003,miles,DL-65-BC-2090,DRV622,417.598832866464,DL65BC2090,,
TRP000628,MANDI023,Export-Terminal,20/08/2026,21/08/2026 08:46,11.3,632.8,km,RJ-70-AB-4076,DRV908,632.8,RJ70AB4076,,
TRP004948,MANDI007,Export-Terminal,2026-02-27 22:29:58,28/02/2026 19:59,21.5,988.5,km,UP28-CD-5855,DRV169,988.5,UP28CD5855,,
TRP008144,MANDI003,WH-Central,01-Mar-2026 14:53:46,01/03/2026,2.5,77.2364153,miles,PB-54-BC-2927,DRV447,124.299652598902,PB54BC2927,,
TRP004245,MANDI003,WH-Central,23-May-2026 12:59:14,05-23-2026 08:47 PM,7.8,413.1,km,DL75-AB-5882,DRV733,413.1,DL75AB5882,,
TRP006378,MANDI057,WH-North,2026-09-01 11:48:42,02-Sep-2026 02:48:42,,631.6,km,,,631.6,,,
TRP004766,MANDI003,Export-Terminal,2026-02-18 23:15:46,02-19-2026 07:03 PM,19.8,656.0435018,miles,,DRV898,1055.7970491868118,,,
TRP001602,MANDI034,Export-Terminal,20-Jan-2026 23:21:44,01-21-2026 08:03 PM,20.7,752.1074584,miles,pb 45-DF-1978,DRV509,1210.396617101456,PB45DF1978,,
TRP009981,MANDI007,Export-Terminal,14/07/2026,2026-07-15T06:08:34,8.3,459.1,km,DL76-BC-3692,DRV285,459.1,DL76BC3692,,
TRP001270,MANDI040,WH-Central,20/07/2026 15:13,2026-07-21 11:19:34,,655.4842679000001,miles,,DRV124,1054.8970517021862,,,
TRP000129,MANDI025,WH-North,2026-06-30 18:53:28,2026-07-01 09:53:28,15.0,854.0 KM,,UP10-AB-3391,,,UP10AB3391,,
TRP006724,MANDI016,WH-East,22-Jun-2026 14:48:26,06-23-2026 03:36 AM,12.8,578.4,km,pb 87-CD-2244,DRV100,578.4,PB87CD2244,,
TRP001712,MANDI013,WH-North,05-25-2026 06:00 AM,05-25-2026 05:36 PM,11.6,689.9,km,HR 48 AB 1982,DRV292,689.9,HR48AB1982,,
TRP004183,MANDI036,WH-North,22-Jan-2026 20:38:55,2026-01-23T10:50:55,14.2,756.6,km,,DRV114,756.6,,,
TRP004236,MANDI003,WH-South,2026-03-09T07:03:26,10/03/2026,20.0,1177.3,km,UP-58-BC-1768,DRV922,1177.3,UP58BC1768,2026-03-09 07:03:26,
TRP008119,MANDI034,WH-North,2026-07-09 23:53:43,10/07/2026 04:59,5.1,283.3 KM,,hr 70-CD-6539,DRV226,,HR70CD6539,,2026-10-07 04:59:00
TRP002399,MANDI005,WH-West,17/06/2026,17/06/2026 09:39,7.7,199.6465023,miles,,,321.29910201148203,,,
