sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,timestamp_clean,timestamp_ist,date_clean,temp_celsius,rain_mm
SEN038,2026-05-02 18:10:18 IST,37.6,c,3.0,millimeters,40.0,,2026-05-02 18:10:18,2026-05-02,37.6,3.0
SEN025,2026-04-09 05:12:24 UTC,25.8,°C,1.78,in,87.0,,2026-04-09 10:42:24,2026-04-09,25.8,45.211999999999996
SEN015,2026-01-18 23:18:33 UTC,69.6,f,1.25,in,64.0,,2026-01-19 04:48:33,2026-01-19,20.888888888888886,31.75
SEN031,2026-02-13 21:32:26 UTC,102.9,°F,14.6,MM,54.0,,2026-02-14 03:02:26,2026-02-14,39.388888888888886,14.6
SEN010,2026-01-30 11:59:39 IST,37,c,1.14,in,51.0,,2026-01-30 11:59:39,2026-01-30,37,28.955999999999996
SEN044,2026-07-23 14:07:24 UTC,25.8,C,37.7,mm,35.0,,2026-07-23 19:37:24,2026-07-23,25.8,37.7
SEN050,2026-02-26 05:10:18 IST,92.3,f,0.04,inch,61.0,,2026-02-26 05:10:18,2026-02-26,33.5,1.016
SEN039,2026-06-09 12:37:44 IST,100.4,Fahrenheit,32.5,mm,75.0,,2026-06-09 12:37:44,2026-06-09,38.0,32.5
SEN034,2026-06-06 02:02:07 IST,25.0°C,,35.6,MM,62.0,,2026-06-06 02:02:07,2026-06-06,25.0°C,35.6
SEN046,2026-04-01 12:14:48 IST,17.6,c,20.8,millimeters,42.0,,2026-04-01 12:14:48,2026-04-01,17.6,20.8
SEN036,2026-07-23 00:01:21 UTC,38.8°C,,,,80.0,,2026-07-23 05:31:21,2026-07-23,38.8°C,
SEN002,2026-06-19 10:59:07 UTC,92.8,°F,23.7,MM,92.0,,2026-06-19 16:29:07,2026-06-19,33.77777777777778,23.7
SEN040,2026-04-26 14:34:12 IST,31.5,°C,39.1,millimeters,61.0,,2026-04-26 14:34:12,2026-04-26,31.5,39.1
SEN040,2026-06-09 08:30:48 IST,19,c,0.73,inches,65.0,,2026-06-09 08:30:48,2026-06-09,19,18.541999999999998
SEN013,2026-02-28 07:25:51 UTC,31.4,C,0.65,inches,80.0,,2026-02-28 12:55:51,2026-02-28,31.4,16.509999999999998
SEN037,2026-05-27 03:24:58 UTC,34.2,°C,1.41,inches,,,2026-05-27 08:54:58,2026-05-27,34.2,35.81399999999999
SEN010,2026-01-18 19:46:52 UTC,16.9°C,,1.82,inches,39.0,,2026-01-19 01:16:52,2026-01-19,16.9°C,46.228
SEN023,2026-06-02 19:27:43 IST,15.3°C,,19.8,millimeters,65.0,,2026-06-02 19:27:43,2026-06-02,15.3°C,19.8
SEN037,2026-03-01 13:42:37,74.1,f,14.5,millimeters,38.0,,2026-03-01 13:42:37,2026-03-01,23.388888888888886,14.5
SEN028,2026-03-05 04:59:03 UTC,102.7,F,,,94.0,,2026-03-05 10:29:03,2026-03-05,39.27777777777778,
SEN015,2026-01-22 13:24:58 UTC,21.3°C,,26.1,MM,64.0,,2026-01-22 18:54:58,2026-01-22,21.3°C,26.1
SEN027,2026-02-06 09:56:13 UTC,29,°C,3.2,MM,64.0,,2026-02-06 15:26:13,2026-02-06,29,3.2
SEN023,2026-03-17 15:27:51 UTC,67.1,°F,17.0,mm,60.0,,2026-03-17 20:57:51,2026-03-17,19.499999999999996,17.0
SEN023,09-01-2026 12:04 PM,98.4,°F,42.3,millimeters,88.0,,2026-09-01 12:04:00,2026-09-01,36.888888888888886,42.3
SEN028,16-May-2026 18:30:11,88.7,°F,15.6,mm,70.0,,2026-05-16 18:30:11,2026-05-16,31.5,15.6
SEN034,2026-06-03 10:36:36 UTC,88.5,f,1.27,inch,64.0,,2026-06-03 16:06:36,2026-06-03,31.38888888888889,32.257999999999996
SEN050,2026-05-21 14:20:46 UTC,96.3,f,33.6,MM,85.0,,2026-05-21 19:50:46,2026-05-21,35.72222222222222,33.6
SEN015,2026-08-07 15:50:07 UTC,26.9°C,,,,77.0,,2026-08-07 21:20:07,2026-08-07,26.9°C,
SEN041,2026-04-20 02:14:45 UTC,104,f,48.4,MM,,,2026-04-20 07:44:45,2026-04-20,40.0,48.4
UNKNOWN,2026-01-10 15:45:54 UTC,97.3,°F,34.4,mm,59.0,,2026-01-10 21:15:54,2026-01-10,36.27777777777778,34.4
SEN028,30/07/2026,38.3,Celsius,36.7,MM,38.0,2026-07-30,2026-07-30 00:00:00,2026-07-30,38.3,36.7
SEN016,2026-01-02 13:28:27 IST,20.3,°C,38.7,millimeters,66.0,,2026-01-02 13:28:27,2026-01-02,20.3,38.7
SEN012,2026-05-24 13:58:27 IST,27.2,Celsius,0.43,inches,87.0,,2026-05-24 13:58:27,2026-05-24,27.2,10.921999999999999
SEN026,2026-01-04 00:15:35 IST,31.8,°C,30.1,mm,61.0,,2026-01-04 00:15:35,2026-01-04,31.8,30.1
SEN009,2026-06-13 02:28:08 IST,90.1,Fahrenheit,1.06,inches,86.0,,2026-06-13 02:28:08,2026-06-13,32.27777777777778,26.924
SEN031,2026-05-15 09:23:18 IST,29.2,°C,0.82,in,56.0,,2026-05-15 09:23:18,2026-05-15,29.2,20.827999999999996
SEN032,2026-04-25 10:40:50 IST,72.9,f,0.95,in,83.0,,2026-04-25 10:40:50,2026-04-25,22.722222222222225,24.13
SEN030,2026-06-13 18:37:59 UTC,102,f,22.4,millimeters,53.0,,2026-06-14 00:07:59,2026-06-14,38.888888888888886,22.4
SEN013,2026-07-10 17:14:41 UTC,18.8,C,35.9,millimeters,36.0,,2026-07-10 22:44:41,2026-07-10,18.8,35.9
SEN011,03-04-2026 03:02 PM,66.6,f,40.3,MM,42.0,,2026-03-04 15:02:00,2026-03-04,19.222222222222218,40.3
SEN030,2026-07-05 22:10:40 UTC,63.5,Fahrenheit,16.0,mm,62.0,,2026-07-06 03:40:40,2026-07-06,17.5,16.0
SEN017,2026-02-14T05:37:45,15.4,c,11.1,millimeters,51.0,,2026-02-14 05:37:45,2026-02-14,15.4,11.1
SEN005,2026-05-10 11:07:14 IST,92.1,°F,1.37,inch,79.0,,2026-05-10 11:07:14,2026-05-10,33.388888888888886,34.798
SEN044,2026-02-21 04:50:32 IST,16.2°C,,,,65.0,,2026-02-21 04:50:32,2026-02-21,16.2°C,
SEN039,2026-06-14 08:04:18 IST,39.8,Celsius,20.7,mm,45.0,,2026-06-14 08:04:18,2026-06-14,39.8,20.7
SEN025,2026-08-10 15:56:21,31.3,Celsius,46.9,millimeters,,,2026-08-10 15:56:21,2026-08-10,31.3,46.9
SEN035,2026-03-21 03:44:44 UTC,37.4,C,42.1,millimeters,59.0,,2026-03-21 09:14:44,2026-03-21,37.4,42.1
SEN012,2026-06-15 04:43:04 IST,65.5,F,37.0,millimeters,52.0,,2026-06-15 04:43:04,2026-06-15,18.61111111111111,37.0
UNKNOWN,2026-07-14 09:06:23 UTC,15.1,°C,20.5,mm,44.0,,2026-07-14 14:36:23,2026-07-14,15.1,20.5
SEN031,24-Jul-2026 07:59:12,88.3,°F,0.52,inches,,,2026-07-24 07:59:12,2026-07-24,31.27777777777778,13.208
SEN015,2026-06-05 00:01:38 IST,30.6,°C,5.4,mm,40.0,,2026-06-05 00:01:38,2026-06-05,30.6,5.4
SEN006,2026-08-01 09:22:38 IST,18.5,C,26.2,mm,63.0,,2026-08-01 09:22:38,2026-08-01,18.5,26.2
SEN026,21/07/2026 11:24,86.4,Fahrenheit,30.5,MM,46.0,,2026-07-21 11:24:00,2026-07-21,30.22222222222222,30.5
SEN029,2026-01-09 03:08:54 IST,34.5,C,11.6,MM,,,2026-01-09 03:08:54,2026-01-09,34.5,11.6
SEN025,2026-01-22 19:20:49 IST,71.1,F,43.6,millimeters,48.0,,2026-01-22 19:20:49,2026-01-22,21.722222222222218,43.6
SEN050,2026-02-25 08:22:31 UTC,68.5,f,0.77,in,65.0,,2026-02-25 13:52:31,2026-02-25,20.27777777777778,19.558
SEN019,2026-03-13 09:30:38 UTC,89.2,f,39.1,MM,50.0,,2026-03-13 15:00:38,2026-03-13,31.77777777777778,39.1
SEN011,2026-01-20 14:18:21 IST,15.2°C,,42.5,millimeters,38.0,,2026-01-20 14:18:21,2026-01-20,15.2°C,42.5
SEN008,2026-04-13 16:31:51 IST,34.9,C,-10.9,mm,45.0,,2026-04-13 16:31:51,2026-04-13,34.9,-10.9
SEN012,2026-01-25 07:03:38 IST,37.7,°C,1.0,inch,71.0,,2026-01-25 07:03:38,2026-01-25,37.7,25.4
SEN044,05/06/2026,25.9,c,1.3,inch,67.0,2026-06-05,2026-05-06 00:00:00,2026-05-06,25.9,33.019999999999996
SEN026,2026-07-17 03:27:42 UTC,73.2,Fahrenheit,6.9,MM,82.0,,2026-07-17 08:57:42,2026-07-17,22.88888888888889,6.9
SEN039,2026-05-22 14:26:55 IST,37.4,c,1.63,in,49.0,,2026-05-22 14:26:55,2026-05-22,37.4,41.401999999999994
SEN016,2026-05-29 16:16:56 IST,86.2,f,3.2,mm,45.0,,2026-05-29 16:16:56,2026-05-29,30.11111111111111,3.2
SEN012,2026-02-24 20:32:57 IST,18.9°C,,14.9,MM,,,2026-02-24 20:32:57,2026-02-24,18.9°C,14.9
SEN012,2026-06-17 09:54:29 IST,74.7,°F,-6.6,mm,30.0,,2026-06-17 09:54:29,2026-06-17,23.72222222222222,-6.6
SEN018,2026-06-21 17:09:18 IST,82.9,f,38.9,MM,30.0,,2026-06-21 17:09:18,2026-06-21,28.277777777777782,38.9
SEN044,2026-01-20 11:47:01 UTC,59,F,2.9,millimeters,38.0,,2026-01-20 17:17:01,2026-01-20,15.0,2.9
SEN046,2026-02-24 22:22:38,88,Fahrenheit,37.1,MM,,,2026-02-24 22:22:38,2026-02-24,31.11111111111111,37.1
SEN002,2026-04-19 22:44:07 UTC,95.7,Fahrenheit,20.0,millimeters,50.0,,2026-04-20 04:14:07,2026-04-20,35.388888888888886,20.0
SEN011,2026-07-04 14:23:26 IST,29.4°C,,25.6,mm,82.0,,2026-07-04 14:23:26,2026-07-04,29.4°C,25.6
SEN022,2026-04-09 09:42:50 IST,68.4,F,1.93,inches,35.0,,2026-04-09 09:42:50,2026-04-09,20.222222222222225,49.022
SEN011,2026-03-26 02:02:56 IST,74.8,°F,42.4,millimeters,86.0,,2026-03-26 02:02:56,2026-03-26,23.77777777777778,42.4
SEN032,2026-07-09 05:05:07 UTC,25.6,Celsius,0.2,MM,34.0,,2026-07-09 10:35:07,2026-07-09,25.6,0.2
SEN009,2026-06-02 04:38:07 IST,61,F,19.8,MM,66.0,,2026-06-02 04:38:07,2026-06-02,16.11111111111111,19.8
SEN031,2026-08-11 19:58:47 UTC,18.8°C,,19.3,MM,53.0,,2026-08-12 01:28:47,2026-08-12,18.8°C,19.3
SEN033,2026-04-29 10:09:56 UTC,26.7,C,15.1,millimeters,60.0,,2026-04-29 15:39:56,2026-04-29,26.7,15.1
SEN022,2026-05-05 08:05:05 IST,77.4,f,,,70.0,,2026-05-05 08:05:05,2026-05-05,25.222222222222225,
SEN030,2026-02-08 08:20:22 IST,79.2,f,0.3,in,75.0,,2026-02-08 08:20:22,2026-02-08,26.22222222222222,7.619999999999999
SEN048,2026-05-06 04:41:02 UTC,29.6,°C,0.33,in,80.0,,2026-05-06 10:11:02,2026-05-06,29.6,8.382
SEN004,2026-04-20 11:36:11 UTC,26.3,Celsius,0.63,inch,64.0,,2026-04-20 17:06:11,2026-04-20,26.3,16.002
SEN027,2026-01-07 04:44:19 IST,25.9,C,26.9,mm,74.0,,2026-01-07 04:44:19,2026-01-07,25.9,26.9
SEN008,2026-01-22 04:04:20 IST,31.3,°C,0.39,in,87.0,,2026-01-22 04:04:20,2026-01-22,31.3,9.906
SEN029,2026-03-25 19:37:40 UTC,68.5,f,44.9,MM,89.0,,2026-03-26 01:07:40,2026-03-26,20.27777777777778,44.9
SEN035,2026-01-11 21:20:07 UTC,16.3,°C,44.4,mm,45.0,,2026-01-12 02:50:07,2026-01-12,16.3,44.4
SEN048,2026-08-31 22:41:05 UTC,29.1,Celsius,28.1,millimeters,44.0,,2026-09-01 04:11:05,2026-09-01,29.1,28.1
UNKNOWN,2026-05-16 20:33:08 IST,39.5,°C,49.9,millimeters,46.0,,2026-05-16 20:33:08,2026-05-16,39.5,49.9
SEN014,2026-02-15 02:40:21 IST,34.7,c,1.38,inch,57.0,,2026-02-15 02:40:21,2026-02-15,34.7,35.05199999999999
SEN012,2026-04-06 11:11:41 IST,82.8,°F,1.7,millimeters,74.0,,2026-04-06 11:11:41,2026-04-06,28.22222222222222,1.7
SEN049,2026-03-17 01:55:44 IST,19.9,c,-49.1,mm,72.0,,2026-03-17 01:55:44,2026-03-17,19.9,-49.1
SEN006,2026-02-28 05:55:24 UTC,17.5°C,,19.7,MM,57.0,,2026-02-28 11:25:24,2026-02-28,17.5°C,19.7
SEN007,11/03/2026 23:16,75,°F,32.6,millimeters,91.0,,2026-11-03 23:16:00,2026-11-03,23.88888888888889,32.6
SEN012,2026-07-09 09:58:24 IST,22.4°C,,-1.2,mm,32.0,,2026-07-09 09:58:24,2026-07-09,22.4°C,-1.2
SEN019,2026-04-17 17:12:14 UTC,33.7,c,31.7,mm,70.0,,2026-04-17 22:42:14,2026-04-17,33.7,31.7
SEN004,2026-02-09 14:13:24 UTC,65.8,F,1.34,in,,,2026-02-09 19:43:24,2026-02-09,18.77777777777778,34.036
SEN020,2026-07-29 12:44:18,21.4°C,,0.06,in,72.0,,2026-07-29 12:44:18,2026-07-29,21.4°C,1.5239999999999998
SEN038,2026-02-13 12:57:34 IST,22.7,Celsius,30.1,mm,48.0,,2026-02-13 12:57:34,2026-02-13,22.7,30.1
SEN030,2026-08-31 06:32:22,19.7,Celsius,10.5,MM,46.0,,2026-08-31 06:32:22,2026-08-31,19.7,10.5
SEN046,2026-03-08 09:56:35 IST,18.5,Celsius,6.2,millimeters,49.0,,2026-03-08 09:56:35,2026-03-08,18.5,6.2
SEN028,2026-02-26 12:55:42 UTC,36,Celsius,1.81,inches,80.0,,2026-02-26 18:25:42,2026-02-26,36,45.974
SEN018,2026-02-04 17:24:12 IST,36.4,Celsius,10.3,mm,79.0,,2026-02-04 17:24:12,2026-02-04,36.4,10.3
SEN050,2026-08-09 14:49:43 UTC,15.1,c,,,42.0,,2026-08-09 20:19:43,2026-08-09,15.1,
SEN016,2026-09-01 13:53:47,35.7°C,,9.7,millimeters,85.0,,2026-09-01 13:53:47,2026-09-01,35.7°C,9.7
SEN036,2026-08-02 00:59:34,64.2,Fahrenheit,-45.8,mm,84.0,,2026-08-02 00:59:34,2026-08-02,17.88888888888889,-45.8
SEN023,2026-03-03 01:48:33 UTC,83.8,Fahrenheit,0.01,inches,89.0,,2026-03-03 07:18:33,2026-03-03,28.77777777777778,0.254
SEN025,2026-02-25T01:28:26,72.5,f,36.9,mm,57.0,,2026-02-25 01:28:26,2026-02-25,22.5,36.9
SEN008,2026-04-17 08:36:14 IST,79.2,Fahrenheit,0.57,inches,42.0,,2026-04-17 08:36:14,2026-04-17,26.22222222222222,14.477999999999998
SEN022,2026-08-28 11:46:20 UTC,20.4,c,41.4,mm,85.0,,2026-08-28 17:16:20,2026-08-28,20.4,41.4
UNKNOWN,2026-08-09T00:48:08,22.9°C,,1.57,inches,89.0,,2026-08-09 00:48:08,2026-08-09,22.9°C,39.878
SEN003,2026-04-14 07:47:03 UTC,21.1°C,,1.96,in,88.0,,2026-04-14 13:17:03,2026-04-14,21.1°C,49.784
SEN028,2026-05-06 21:16:34 IST,30.8,°C,23.6,millimeters,35.0,,2026-05-06 21:16:34,2026-05-06,30.8,23.6
SEN035,08/07/2026 00:26,20.7,Celsius,45.4,mm,39.0,,2026-08-07 00:26:00,2026-08-07,20.7,45.4
SEN028,2026-03-15 12:28:34 UTC,98.1,f,0.23,in,,,2026-03-15 17:58:34,2026-03-15,36.72222222222222,5.842
SEN009,2026-03-27 03:21:44 IST,19.8,c,11.2,millimeters,49.0,,2026-03-27 03:21:44,2026-03-27,19.8,11.2
SEN045,2026-03-07 07:05:04 IST,103.6,°F,-26.0,mm,94.0,,2026-03-07 07:05:04,2026-03-07,39.77777777777778,-26.0
SEN045,2026-09-05 11:05:28 UTC,68.2,Fahrenheit,1.06,in,49.0,,2026-09-05 16:35:28,2026-09-05,20.11111111111111,26.924
SEN036,2026-07-26 17:00:17 IST,20.8,c,42.3,MM,49.0,,2026-07-26 17:00:17,2026-07-26,20.8,42.3
UNKNOWN,2026-03-10 18:21:34 IST,80.6,f,32.6,MM,72.0,,2026-03-10 18:21:34,2026-03-10,26.999999999999996,32.6
SEN042,2026-02-06 22:45:21 IST,23.6°C,,1.96,in,94.0,,2026-02-06 22:45:21,2026-02-06,23.6°C,49.784
SEN045,2026-04-24 13:25:18 UTC,73.6,f,21.9,MM,61.0,,2026-04-24 18:55:18,2026-04-24,23.111111111111107,21.9
SEN012,2026-04-08 08:11:06 UTC,80.8,F,43.3,MM,78.0,,2026-04-08 13:41:06,2026-04-08,27.11111111111111,43.3
SEN023,2026-04-20 19:29:39 UTC,81.5,°F,1.22,inch,38.0,,2026-04-21 00:59:39,2026-04-21,27.5,30.987999999999996
SEN014,09/07/2026,20.7,Celsius,23.4,mm,53.0,2026-07-09,2026-09-07 00:00:00,2026-09-07,20.7,23.4
SEN038,2026-01-08 12:31:51 IST,86,°F,-4.8,mm,79.0,,2026-01-08 12:31:51,2026-01-08,30.0,-4.8
SEN004,2026-03-01 08:56:10 UTC,34.4,c,34.4,mm,73.0,,2026-03-01 14:26:10,2026-03-01,34.4,34.4
SEN017,2026-09-07 22:51:55 IST,92.3,F,-42.0,mm,81.0,,2026-09-07 22:51:55,2026-09-07,33.5,-42.0
SEN013,2026-02-07 18:55:04 IST,102.6,°F,38.9,MM,50.0,,2026-02-07 18:55:04,2026-02-07,39.22222222222222,38.9
SEN041,2026-01-21 08:32:37 IST,69.4,°F,1.8,in,79.0,,2026-01-21 08:32:37,2026-01-21,20.777777777777782,45.72
SEN047,2026-01-07 17:03:28 UTC,27.4,Celsius,-16.5,mm,86.0,,2026-01-07 22:33:28,2026-01-07,27.4,-16.5
SEN002,2026-04-01 12:46:13 UTC,15.2°C,,30.8,mm,31.0,,2026-04-01 18:16:13,2026-04-01,15.2°C,30.8
SEN005,2026-06-27 06:50:20 UTC,24.9°C,,33.2,mm,49.0,,2026-06-27 12:20:20,2026-06-27,24.9°C,33.2
SEN041,2026-06-30 14:18:09 IST,68.9,°F,5.9,millimeters,71.0,,2026-06-30 14:18:09,2026-06-30,20.500000000000004,5.9
SEN005,2026-04-17 10:08:46 UTC,69.3,f,41.6,mm,36.0,,2026-04-17 15:38:46,2026-04-17,20.72222222222222,41.6
SEN029,2026-05-10 01:45:41 IST,84.9,Fahrenheit,14.7,mm,55.0,,2026-05-10 01:45:41,2026-05-10,29.38888888888889,14.7
SEN016,2026-06-02 18:39:51 UTC,39.6,Celsius,,,85.0,,2026-06-03 00:09:51,2026-06-03,39.6,
SEN030,2026-04-21 07:00:07 UTC,32,c,-33.5,mm,61.0,,2026-04-21 12:30:07,2026-04-21,32,-33.5
UNKNOWN,2026-01-19 14:51:57 IST,35.1°C,,40.0,MM,85.0,,2026-01-19 14:51:57,2026-01-19,35.1°C,40.0
SEN006,2026-08-08 20:44:33 IST,24.9,C,1.13,in,59.0,,2026-08-08 20:44:33,2026-08-08,24.9,28.701999999999995
UNKNOWN,14/04/2026 11:05,92.7,Fahrenheit,42.6,mm,,,2026-04-14 11:05:00,2026-04-14,33.72222222222222,42.6
SEN026,2026-04-04 19:17:11 UTC,39.5,Celsius,-4.9,mm,62.0,,2026-04-05 00:47:11,2026-04-05,39.5,-4.9
SEN040,03-17-2026 08:28 PM,37.2°C,,1.3,MM,42.0,,2026-03-17 20:28:00,2026-03-17,37.2°C,1.3
SEN007,2026-01-14 21:09:41 UTC,15.3,Celsius,1.92,in,69.0,,2026-01-15 02:39:41,2026-01-15,15.3,48.767999999999994
SEN019,2026-08-13 16:39:41 UTC,84,°F,10.0,millimeters,59.0,,2026-08-13 22:09:41,2026-08-13,28.88888888888889,10.0
SEN017,2026-08-02 20:01:52 IST,38.9,c,0.44,inches,59.0,,2026-08-02 20:01:52,2026-08-02,38.9,11.176
SEN030,08-Mar-2026 16:37:55,21.9,°C,47.0,mm,93.0,,2026-03-08 16:37:55,2026-03-08,21.9,47.0
SEN025,2026-07-11 17:26:56 IST,34.1,c,,,51.0,,2026-07-11 17:26:56,2026-07-11,34.1,
SEN039,2026-01-25 20:12:20 UTC,23.3,c,47.7,millimeters,88.0,,2026-01-26 01:42:20,2026-01-26,23.3,47.7
SEN042,2026-01-21 08:47:55 IST,31.3,c,16.4,MM,,,2026-01-21 08:47:55,2026-01-21,31.3,16.4
SEN012,13-Feb-2026 22:31:37,37.8°C,,-29.3,mm,64.0,,2026-02-13 22:31:37,2026-02-13,37.8°C,-29.3
SEN023,2026-03-15 12:37:47 UTC,28.0°C,,-30.4,mm,85.0,,2026-03-15 18:07:47,2026-03-15,28.0°C,-30.4
SEN017,2026-06-24 23:08:01 UTC,21.2,C,13.4,mm,90.0,,2026-06-25 04:38:01,2026-06-25,21.2,13.4
SEN034,2026-09-06 07:48:28 IST,17.8°C,,-3.3,mm,47.0,,2026-09-06 07:48:28,2026-09-06,17.8°C,-3.3
SEN003,2026-09-06 08:35:05 UTC,70.7,F,41.1,MM,85.0,,2026-09-06 14:05:05,2026-09-06,21.5,41.1
SEN027,2026-01-11 13:38:38 IST,25.5,c,23.2,mm,89.0,,2026-01-11 13:38:38,2026-01-11,25.5,23.2
SEN001,01-08-2026 04:47 AM,18.4°C,,23.9,mm,94.0,,2026-01-08 04:47:00,2026-01-08,18.4°C,23.9
SEN047,2026-09-08 19:58:54 IST,102.7,F,47.5,mm,80.0,,2026-09-08 19:58:54,2026-09-08,39.27777777777778,47.5
SEN032,13/03/2026,73.9,f,19.8,MM,30.0,2026-03-13,2026-03-13 00:00:00,2026-03-13,23.277777777777782,19.8
UNKNOWN,17/01/2026 20:09,31.6,°C,1.73,inches,65.0,,2026-01-17 20:09:00,2026-01-17,31.6,43.942
SEN022,08-30-2026 01:56 AM,83.3,°F,2.8,MM,77.0,,2026-08-30 01:56:00,2026-08-30,28.5,2.8
SEN021,2026-08-22 09:46:16 IST,17.8,Celsius,1.65,inch,39.0,,2026-08-22 09:46:16,2026-08-22,17.8,41.91
SEN011,2026-02-03 01:31:59 IST,61.2,F,16.3,millimeters,55.0,,2026-02-03 01:31:59,2026-02-03,16.22222222222222,16.3
UNKNOWN,2026-07-22 12:53:21 UTC,38.4,c,-32.4,mm,36.0,,2026-07-22 18:23:21,2026-07-22,38.4,-32.4
SEN040,2026-04-21 16:54:17 IST,70,Fahrenheit,0.9,inches,,,2026-04-21 16:54:17,2026-04-21,21.11111111111111,22.86
SEN013,2026-05-28 01:19:18 IST,35.6,c,,,54.0,,2026-05-28 01:19:18,2026-05-28,35.6,
SEN028,2026-02-03 17:26:21 UTC,17.9°C,,-43.9,mm,46.0,,2026-02-03 22:56:21,2026-02-03,17.9°C,-43.9
SEN012,2026-03-04 01:50:45 UTC,37.2°C,,-5.5,mm,62.0,,2026-03-04 07:20:45,2026-03-04,37.2°C,-5.5
SEN019,2026-08-26 04:29:17 UTC,80.6,F,-7.0,mm,39.0,,2026-08-26 09:59:17,2026-08-26,26.999999999999996,-7.0
SEN012,2026-05-18 12:44:29 IST,39.9,Celsius,24.8,mm,83.0,,2026-05-18 12:44:29,2026-05-18,39.9,24.8
SEN050,2026-06-24 05:38:01,32.7,c,11.1,millimeters,81.0,,2026-06-24 05:38:01,2026-06-24,32.7,11.1
SEN041,2026-07-25 11:15:24 IST,22.6,C,5.7,millimeters,40.0,,2026-07-25 11:15:24,2026-07-25,22.6,5.7
SEN012,2026-01-09 02:51:54 UTC,26,c,6.8,mm,36.0,,2026-01-09 08:21:54,2026-01-09,26,6.8
SEN047,2026-07-06 22:09:12 IST,30.5,c,48.4,MM,49.0,,2026-07-06 22:09:12,2026-07-06,30.5,48.4
SEN045,10/03/2026 16:20,70.3,F,2.1,mm,50.0,,2026-10-03 16:20:00,2026-10-03,21.27777777777778,2.1
SEN004,2026-04-07 13:41:18 IST,33.3,c,37.8,MM,57.0,,2026-04-07 13:41:18,2026-04-07,33.3,37.8
SEN002,2026-05-27 13:35:36 IST,85.8,F,14.3,MM,,,2026-05-27 13:35:36,2026-05-27,29.88888888888889,14.3
SEN037,2026-07-09 06:47:50 UTC,19.8,c,7.7,mm,86.0,,2026-07-09 12:17:50,2026-07-09,19.8,7.7
UNKNOWN,2026-08-25 23:43:04 IST,68.7,°F,32.2,millimeters,85.0,,2026-08-25 23:43:04,2026-08-25,20.38888888888889,32.2
SEN001,25/07/2026 21:22,93.4,°F,-48.6,mm,88.0,,2026-07-25 21:22:00,2026-07-25,34.111111111111114,-48.6
SEN024,2026-01-26 00:43:11 IST,34.6°C,,21.1,millimeters,67.0,,2026-01-26 00:43:11,2026-01-26,34.6°C,21.1
SEN002,2026-02-27 19:46:01 IST,26.2°C,,12.5,millimeters,70.0,,2026-02-27 19:46:01,2026-02-27,26.2°C,12.5
SEN032,2026-07-26 09:03:39 UTC,67.3,F,24.9,millimeters,60.0,,2026-07-26 14:33:39,2026-07-26,19.61111111111111,24.9
SEN043,2026-04-01 16:01:54 IST,39.6,°C,23.2,MM,54.0,,2026-04-01 16:01:54,2026-04-01,39.6,23.2
SEN046,2026-07-26 00:24:04 IST,24.5°C,,11.6,MM,83.0,,2026-07-26 00:24:04,2026-07-26,24.5°C,11.6
SEN050,2026-04-29 14:22:10 UTC,35,°C,15.2,MM,77.0,,2026-04-29 19:52:10,2026-04-29,35,15.2
SEN047,2026-07-11 08:13:46 UTC,22.1,C,21.6,millimeters,,,2026-07-11 13:43:46,2026-07-11,22.1,21.6
SEN025,2026-03-29 04:24:42 IST,64.4,Fahrenheit,0.77,inches,85.0,,2026-03-29 04:24:42,2026-03-29,18.000000000000004,19.558
SEN037,2026-09-06 15:28:52 UTC,88.2,Fahrenheit,1.39,in,,,2026-09-06 20:58:52,2026-09-06,31.22222222222222,35.306
SEN042,2026-03-15 10:19:39 IST,18.3,Celsius,23.8,millimeters,42.0,,2026-03-15 10:19:39,2026-03-15,18.3,23.8
SEN007,2026-05-14 23:21:46 UTC,16.1,Celsius,29.2,millimeters,34.0,,2026-05-15 04:51:46,2026-05-15,16.1,29.2
SEN044,03-23-2026 05:49 AM,18.2,Celsius,19.0,mm,61.0,,2026-03-23 05:49:00,2026-03-23,18.2,19.0
SEN027,2026-06-03 03:31:28 UTC,73.4,f,32.9,mm,71.0,,2026-06-03 09:01:28,2026-06-03,23.000000000000004,32.9
SEN020,2026-08-03 18:01:57 UTC,35.3,c,0.76,in,77.0,,2026-08-03 23:31:57,2026-08-03,35.3,19.304
UNKNOWN,23-Feb-2026 16:54:21,29.2°C,,0.06,inches,75.0,,2026-02-23 16:54:21,2026-02-23,29.2°C,1.5239999999999998
SEN043,2026-01-08 16:19:46 IST,83.7,Fahrenheit,0.02,in,40.0,,2026-01-08 16:19:46,2026-01-08,28.72222222222222,0.508
SEN009,2026-02-24 13:02:39 IST,103.1,Fahrenheit,38.9,MM,46.0,,2026-02-24 13:02:39,2026-02-24,39.5,38.9
SEN046,2026-05-11 21:45:37 UTC,72.9,f,1.79,in,79.0,,2026-05-12 03:15:37,2026-05-12,22.722222222222225,45.466
SEN037,2026-06-01 05:38:17 UTC,87.6,F,18.1,MM,53.0,,2026-06-01 11:08:17,2026-06-01,30.88888888888889,18.1
SEN029,2026-07-01 22:17:39 UTC,36.3,C,1.28,in,30.0,,2026-07-02 03:47:39,2026-07-02,36.3,32.512
