arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_clean,date_clean,quantity_quintals
ARR0013724,07-27-2026,MANDI010,Narma,Premium,27.086000000000002,MT,,Cotton,2026-07-27,270.86
ARR0010669,2026-03-16,MANDI031,गन्ना,Hybrid,16955.0,KG,146.0,Sugarcane,2026-03-16,169.55
ARR0000982,15.04.2026,MANDI055,गन्ना,HD-2967,388.97,quintal,,Sugarcane,2026-04-15,388.97
ARR0006559,13/07/2026,MANDI019,Sarso,Local,35845.0,kg,114.0,Mustard,2026-07-13,358.45
ARR0014762,03-17-2026,MANDI027,GEHUN,PBW-343,57.56,Quintals,136.0,Wheat,2026-03-17,57.56
ARR0005268,2026/05/27,MANDI052,गेहूं,Premium,19316.0,KGS,80.0,Wheat,2026-05-27,193.16
ARR0012682,17/06/2026,MANDI042,Maize,Hybrid,29674.0,KG,73.0,Maize,2026-06-17,296.74
ARR0000801,08-23-2026,MANDI015,Wheat,,41011.0,Kgs,113.0,Wheat,2026-08-23,410.11
ARR0010267,05-Jan-2026,MANDI015,Sugarcane,Local,14.764,MT,38.0,Sugarcane,2026-01-05,147.64
ARR0014229,2026-07-27,MANDI025,Wheat,Premium,32.967,T,75.0,Wheat,2026-07-27,329.66999999999996
ARR0018843,29/08/2026,MANDI038,GEHUN,PBW-343,44.9,Q,,Wheat,2026-08-29,44.9
ARR0011816,28-Mar-2026,MANDI005,Kanak,HD-2967,5239.0,kg,,Wheat,2026-03-28,52.39
ARR0018277,2026-01-22,MANDI057,Cotton,Pusa-1121,10.677,T,,Cotton,2026-01-22,106.77
ARR0003291,2026-03-06,MANDI029,cotton,Local,38.149,T,108.0,Cotton,2026-06-03,381.49
ARR0024353,31/03/2026,MANDI008,Kapas,Hybrid,47.044,Tonnes,107.0,Cotton,2026-03-31,470.43999999999994
ARR0022800,2026/04/07,MANDI016,धान,,2420.0,Kilo,81.0,Rice,2026-07-04,24.2
ARR0001517,2026-05-03,MANDI044,Cotton,HD-2967,43.451,Tonnes,108.0,Cotton,2026-03-05,434.51
ARR0001782,01-Jun-2026,MANDI047,Gehun,Hybrid,27013.0,KG,96.0,Wheat,2026-06-01,270.13
ARR0002071,07/03/2026,MANDI026,Sugarcane,Hybrid,2349.0,kg,74.0,Sugarcane,2026-03-07,23.49
ARR0022857,08-17-2026,MANDI041,wheat,,46.665,MT,27.0,Wheat,2026-08-17,466.65
ARR0022350,01-16-2026,MANDI047,Basmati,PBW-343,27.137,Tonnes,124.0,Rice,2026-01-16,271.37
ARR0012710,2026/02/25,MANDI001,Wheat,Pusa-1121,24071.0,Kilo,133.0,Wheat,2026-02-25,240.71
ARR0006857,17.06.2026,MANDI036,चावल,Premium,45368.0,kg,,Rice,2026-06-17,453.68
ARR0017081,14/04/2026,MANDI012,GEHUN,Premium,422.44,Quintals,79.0,Wheat,2026-04-14,422.44
ARR0021925,21/05/2026,MANDI038,WHEAT,Premium,42546.0,kg,,Wheat,2026-05-21,425.46
ARR0014676,09/09/2026,MANDI034,cotton,Local,75.53,Q,118.0,Cotton,2026-09-09,75.53
ARR0015934,08-10-2026,MANDI009,Mustard,Local,37252.0,Kgs,116.0,Mustard,2026-10-08,372.52
ARR0018079,10.06.2026,MANDI051,wheat,Local,41.150999999999996,T,40.0,Wheat,2026-06-10,411.51000000000005
ARR0006585,03-20-2026,MANDI022,गन्ना,Pusa-1121,19.46,T,139.0,Sugarcane,2026-03-20,194.60000000000002
ARR0003218,08-18-2026,MANDI011,corn,Pusa-1121,14257.0,Kilo,,Maize,2026-08-18,142.57
ARR0007667,2026-01-05,MANDI043,गेहूं,Pusa-1121,380.98,quintal,127.0,Wheat,2026-05-01,380.98
ARR0016861,31-Jan-2026,MANDI002,Corn,Pusa-1121,437.75,qtl,89.0,Maize,2026-01-31,437.75
ARR0024972,04-19-2026,MANDI011,Kapas,,206.96,quintal,,Cotton,2026-04-19,206.96
ARR0015982,10.05.2026,MANDI002,Kapas,Local,4780.0,Kgs,18.0,Cotton,2026-05-10,47.8
ARR0020482,2026/05/24,MANDI023,Ganna,Hybrid,20566.0,Kilo,39.0,Sugarcane,2026-05-24,205.66
ARR0000797,02-27-2026,MANDI057,paddy,Pusa-1121,48.71,Q,,Rice,2026-02-27,48.71
ARR0022734,12/03/2026,MANDI057,Ganna,Hybrid,300.43,qtl,102.0,Sugarcane,2026-03-12,300.43
ARR0011264,18.01.2026,MANDI043,कपास,,43.711,MT,6.0,Cotton,2026-01-18,437.11
ARR0013923,2026/05/16,MANDI044,Sugarcane,Hybrid,403.95,quintal,82.0,Sugarcane,2026-05-16,403.95
ARR0011510,2026/08/02,MANDI048,Basmati,Pusa-1121,433.14,Qtl,49.0,Rice,2026-02-08,433.14
ARR0020586,01-13-2026,MANDI033,wheat,PBW-343,-64.18,Qtl,109.0,Wheat,2026-01-13,-64.18
ARR0024290,07/08/2026,MANDI037,Narma,Hybrid,63.03,Qtl,35.0,Cotton,2026-08-07,63.03
ARR0014230,2026-07-12,MANDI046,Narma,,-382.14,Qtl,123.0,Cotton,2026-12-07,-382.14
ARR0005310,2026-01-18,MANDI034,Cotton,Hybrid,278.04,Qtl,118.0,Cotton,2026-01-18,278.04
ARR0003102,2026/02/13,MANDI032,Ganna,HD-2967,180.37,qtl,8.0,Sugarcane,2026-02-13,180.37
ARR0024621,12-Aug-2026,MANDI035,sugarcane,Premium,40749.0,KG,67.0,Sugarcane,2026-08-12,407.49
ARR0008277,22/04/2026,MANDI042,Narma,,47.55,Qtl,74.0,Cotton,2026-04-22,47.55
ARR0021661,12-Jan-2026,MANDI025,Wheat,HD-2967,358.91,Q,146.0,Wheat,2026-01-12,358.91
ARR0000027,2026/08/04,MANDI001,Ganne,HD-2967,474.55,quintal,28.0,Sugarcane,2026-04-08,474.55
ARR0020136,13.07.2026,MANDI008,Maize,,45.434,tonnes,81.0,Maize,2026-07-13,454.34
ARR0015274,2026/05/03,MANDI039,Narma,Hybrid,30.247000000000003,MT,67.0,Cotton,2026-03-05,302.47
ARR0011048,2026/06/14,MANDI004,चावल,HD-2967,30156.0,KGS,,Rice,2026-06-14,301.56
ARR0003100,12/03/2026,MANDI006,wheat,,317.32,Qtl,60.0,Wheat,2026-03-12,317.32
ARR0022545,07-10-2026,MANDI051,cotton,PBW-343,-394.48,KG,42.0,Cotton,2026-10-07,-3.9448000000000003
ARR0010925,28-Jun-2026,MANDI039,Kapas,HD-2967,12.033,T,129.0,Cotton,2026-06-28,120.33
ARR0017664,2026/02/11,MANDI044,Narma,,251.95,Q,145.0,Cotton,2026-11-02,251.95
ARR0018471,09-01-2026,MANDI008,Makki,PBW-343,30.641000000000002,MT,61.0,Maize,2026-01-09,306.40999999999997
ARR0014965,05-29-2026,MANDI027,धान,PBW-343,2025.0,KG,126.0,Rice,2026-05-29,20.25
ARR0018145,01/05/2026,MANDI002,cotton,,495.49,Q,,Cotton,2026-05-01,495.49
ARR0017934,2026-07-28,MANDI010,Mustard,PBW-343,89.04,Q,,Mustard,2026-07-28,89.04
ARR0016031,15-Aug-2026,MANDI037,मक्का,Premium,1.0390000000000001,MT,118.0,Maize,2026-08-15,10.389999999999999
ARR0007597,08.05.2026,MANDI023,Narma,Hybrid,423.0,Q,7.0,Cotton,2026-05-08,423.0
ARR0012210,10/06/2026,MANDI008,Sarson,Hybrid,40444.0,Kilo,47.0,Mustard,2026-06-10,404.44
ARR0014855,2026/09/04,MANDI029,Kapas,,27214.999999999996,Kilo,143.0,Cotton,2026-04-09,272.15
ARR0005119,11/08/2026,MANDI057,Gehun,PBW-343,31.125,tonnes,35.0,Wheat,2026-08-11,311.25
ARR0002232,09.01.2026,MANDI026,paddy,Local,4.9590000000000005,Tonnes,73.0,Rice,2026-01-09,49.59
ARR0001591,17.07.2026,MANDI055,Makka,Premium,10083.0,kg,51.0,Maize,2026-07-17,100.83
ARR0022284,22/01/2026,MANDI009,Rice,,4196.0,Kilo,28.0,Rice,2026-01-22,41.96
ARR0006473,24-Jul-2026,MANDI038,Sugarcane,PBW-343,20.329,T,,Sugarcane,2026-07-24,203.29000000000002
ARR0013261,06-Apr-2026,MANDI027,चावल,HD-2967,242.12,qtl,35.0,Rice,2026-04-06,242.12
ARR0014937,22-May-2026,MANDI013,गेहूं,Pusa-1121,385.46,Qtl,30.0,Wheat,2026-05-22,385.46
ARR0001593,22.04.2026,MANDI046,Mustard,Premium,47.729,tonnes,84.0,Mustard,2026-04-22,477.28999999999996
ARR0008638,02.04.2026,MANDI021,Sarson,Local,37.573,T,,Mustard,2026-04-02,375.73
ARR0001083,09/02/2026,MANDI024,Narma,PBW-343,12894.0,Kilo,149.0,Cotton,2026-02-09,128.94
ARR0023847,2026/02/20,MANDI022,wheat,,31.349,T,5.0,Wheat,2026-02-20,313.49
ARR0007853,23.03.2026,MANDI053,Corn,Hybrid,334.31,quintal,54.0,Maize,2026-03-23,334.31
ARR0018729,01.03.2026,MANDI049,Sarson,Premium,315.44,Q,88.0,Mustard,2026-03-01,315.44
ARR0016583,05-19-2026,MANDI057,सरसों,,15997.0,Kilo,98.0,Mustard,2026-05-19,159.97
ARR0003547,01.06.2026,MANDI015,Sarson,Local,210.9,Quintals,92.0,Mustard,2026-06-01,210.9
ARR0010597,02/07/2026,MANDI020,Sarson,Pusa-1121,32.1,MT,82.0,Mustard,2026-07-02,321.0
ARR0017364,10/03/2026,MANDI019,Ganne,Local,31.851999999999997,MT,150.0,Sugarcane,2026-03-10,318.52
ARR0006868,27.02.2026,MANDI016,कपास,Hybrid,45762.0,kg,119.0,Cotton,2026-02-27,457.62
ARR0006513,12.02.2026,MANDI022,Cotton,Premium,161.86,Qtl,127.0,Cotton,2026-02-12,161.86
ARR0021359,18-May-2026,MANDI024,Rice,,119.85,qtl,143.0,Rice,2026-05-18,119.85
ARR0002714,22-Jul-2026,MANDI033,Makki,Local,312.2,qtl,121.0,Maize,2026-07-22,312.2
ARR0013485,2026/04/20,MANDI038,धान,Local,29.214999999999996,MT,109.0,Rice,2026-04-20,292.15
ARR0014842,19.04.2026,MANDI035,Ganne,PBW-343,111.54,qtl,65.0,Sugarcane,2026-04-19,111.54
ARR0017990,22.03.2026,MANDI039,Rice,,35573.0,KGS,41.0,Rice,2026-03-22,355.73
ARR0001905,13-Jan-2026,MANDI033,Basmati,Hybrid,421.93,Qtl,72.0,Rice,2026-01-13,421.93
ARR0008261,08-Feb-2026,MANDI010,Paddy,Local,-280.63,KG,53.0,Rice,2026-02-08,-2.8063
ARR0019287,2026/07/05,MANDI041,corn,HD-2967,1193.0,KG,37.0,Maize,2026-05-07,11.93
ARR0021639,02-19-2026,MANDI033,कपास,Hybrid,-398.37,KG,127.0,Cotton,2026-02-19,-3.9837000000000002
ARR0000435,2026-02-20,MANDI002,Ganna,Hybrid,25.323,MT,,Sugarcane,2026-02-20,253.23000000000002
ARR0023039,14.01.2026,MANDI005,Kapas,HD-2967,469.89,Q,93.0,Cotton,2026-01-14,469.89
ARR0004857,2026-05-05,MANDI024,Corn,PBW-343,397.1,qtl,7.0,Maize,2026-05-05,397.1
ARR0023293,02-13-2026,MANDI051,मक्का,PBW-343,-132.41,Qtl,147.0,Maize,2026-02-13,-132.41
ARR0008987,2026/07/15,MANDI057,Basmati,,39291.0,kg,92.0,Rice,2026-07-15,392.91
ARR0002835,2026/08/22,MANDI027,Dhaan,Hybrid,29758.999999999996,kg,31.0,Rice,2026-08-22,297.59
ARR0002204,23-Feb-2026,MANDI035,Ganna,Premium,496.48,Qtl,,Sugarcane,2026-02-23,496.48
ARR0003446,2026-05-20,MANDI056,Basmati,Local,137.44,Quintals,51.0,Rice,2026-05-20,137.44
ARR0011662,01-24-2026,MANDI006,paddy,PBW-343,177.46,qtl,83.0,Rice,2026-01-24,177.46
ARR0024149,06-29-2026,MANDI045,WHEAT,Local,319.62,Q,116.0,Wheat,2026-06-29,319.62
ARR0006963,04-23-2026,MANDI054,sugarcane,PBW-343,17.238999999999997,T,60.0,Sugarcane,2026-04-23,172.39
ARR0008702,07-Apr-2026,MANDI057,Mustard,Hybrid,35.685,tonnes,75.0,Mustard,2026-04-07,356.85
ARR0004281,23.07.2026,MANDI026,sugarcane,PBW-343,28.631999999999998,Tonnes,148.0,Sugarcane,2026-07-23,286.32
ARR0003768,06-Apr-2026,MANDI032,Mustard,,43582.0,KGS,140.0,Mustard,2026-04-06,435.82
,18-Jan-2026,MANDI008,Ganne,Local,48203.0,KGS,28.0,Sugarcane,2026-01-18,482.03
ARR0018723,04-07-2026,MANDI004,Sarso,Premium,15456.0,KGS,116.0,Mustard,2026-07-04,154.56
ARR0008754,2026/03/24,MANDI014,Chawal,HD-2967,37333.0,Kilo,96.0,Rice,2026-03-24,373.33
ARR0017236,18/08/2026,MANDI020,Sarson,HD-2967,-325.27,Qtl,26.0,Mustard,2026-08-18,-325.27
ARR0012484,09.02.2026,MANDI002,गेहूं,Pusa-1121,127.62,Qtl,55.0,Wheat,2026-02-09,127.62
ARR0011104,04-27-2026,MANDI006,Narma,Pusa-1121,4.522,MT,99.0,Cotton,2026-04-27,45.22
ARR0015651,2026-02-11,MANDI053,Basmati,,453.29,qtl,,Rice,2026-11-02,453.29
ARR0000744,2026-06-05,MANDI017,WHEAT,Pusa-1121,47.292,tonnes,100.0,Wheat,2026-05-06,472.92
ARR0015466,13-Jan-2026,MANDI029,Corn,Hybrid,-172.38,Qtl,,Maize,2026-01-13,-172.38
ARR0005379,16/03/2026,MANDI052,Cotton,Pusa-1121,38.42,tonnes,6.0,Cotton,2026-03-16,384.20000000000005
ARR0010408,2026-04-20,MANDI011,गन्ना,Premium,-353.51,Qtl,142.0,Sugarcane,2026-04-20,-353.51
ARR0003239,07-12-2026,MANDI037,सरसों,Local,19.044999999999998,Tonnes,62.0,Mustard,2026-12-07,190.45000000000002
,06-Jun-2026,MANDI005,Mustard,Hybrid,1.216,Tonnes,26.0,Mustard,2026-06-06,12.16
ARR0017230,02-17-2026,MANDI011,Paddy,HD-2967,14697.999999999998,Kgs,119.0,Rice,2026-02-17,146.98
ARR0008383,08-08-2026,MANDI009,Mustard,Pusa-1121,8.214,MT,147.0,Mustard,2026-08-08,82.14
ARR0010889,04-07-2026,MANDI035,Wheat,Hybrid,18.483,tonnes,50.0,Wheat,2026-07-04,184.83
ARR0018283,2026-03-23,MANDI035,wheat,Premium,45.157,tonnes,30.0,Wheat,2026-03-23,451.56999999999994
ARR0003485,2026-07-27,MANDI031,sugarcane,Hybrid,41.945,MT,75.0,Sugarcane,2026-07-27,419.45
ARR0009710,06-25-2026,MANDI039,Wheat,Premium,24.477,tonnes,54.0,Wheat,2026-06-25,244.77
ARR0014615,2026-05-30,MANDI050,Cotton,PBW-343,176.5,Qtl,51.0,Cotton,2026-05-30,176.5
ARR0001369,27.02.2026,MANDI009,गन्ना,HD-2967,40018.0,Kilo,5.0,Sugarcane,2026-02-27,400.18
ARR0007591,04/04/2026,MANDI011,cotton,HD-2967,17.305,tonnes,,Cotton,2026-04-04,173.05
ARR0004205,05/05/2026,MANDI014,Mustard,PBW-343,32.593,MT,10.0,Mustard,2026-05-05,325.93000000000006
ARR0001548,06-20-2026,MANDI020,Sugarcane,Local,-185.1,Qtl,91.0,Sugarcane,2026-06-20,-185.1
ARR0019496,23-Feb-2026,MANDI038,Makka,Local,37.475,MT,141.0,Maize,2026-02-23,374.75
ARR0015440,2026-04-30,MANDI019,Sugarcane,,4265.0,KGS,32.0,Sugarcane,2026-04-30,42.65
ARR0010011,2026-06-13,MANDI014,मक्का,Premium,-441.18,KG,28.0,Maize,2026-06-13,-4.4118
ARR0013279,17.05.2026,MANDI021,Narma,Local,11249.0,Kgs,,Cotton,2026-05-17,112.49
ARR0014978,12/04/2026,MANDI020,Sugarcane,PBW-343,38.847,Tonnes,91.0,Sugarcane,2026-04-12,388.47
ARR0007480,2026/07/05,MANDI038,Gehun,Pusa-1121,-439.5,KG,148.0,Wheat,2026-05-07,-4.395
ARR0008546,2026-01-07,MANDI048,गन्ना,Local,3176.0,Kilo,138.0,Sugarcane,2026-07-01,31.76
ARR0014911,2026-02-19,MANDI007,Sarson,Hybrid,65.33,Q,70.0,Mustard,2026-02-19,65.33
ARR0020763,2026/08/25,MANDI026,सरसों,PBW-343,41.384,tonnes,100.0,Mustard,2026-08-25,413.84000000000003
ARR0023532,2026/08/04,MANDI026,Gehun,Local,-245.35,Qtl,52.0,Wheat,2026-04-08,-245.35
ARR0014910,02-Jul-2026,MANDI012,cotton,Pusa-1121,24.134,tonnes,61.0,Cotton,2026-07-02,241.34
ARR0008826,18-Jan-2026,MANDI006,Sugarcane,HD-2967,23.81,tonnes,148.0,Sugarcane,2026-01-18,238.1
ARR0001936,03/04/2026,MANDI012,corn,Local,45852.0,KGS,141.0,Maize,2026-04-03,458.52
ARR0004900,18/07/2026,MANDI015,GEHUN,,21867.0,KG,146.0,Wheat,2026-07-18,218.67
ARR0003992,2026-06-10,MANDI022,Paddy,Pusa-1121,-28.14,Qtl,,Rice,2026-10-06,-28.14
ARR0003448,2026/07/12,MANDI042,सरसों,,306.51,Quintals,114.0,Mustard,2026-12-07,306.51
ARR0019550,2026/07/06,MANDI025,गेहूं,,289.95,Qtl,22.0,Wheat,2026-06-07,289.95
ARR0001186,05-23-2026,MANDI053,Mustard,Local,10348.0,Kgs,72.0,Mustard,2026-05-23,103.48
ARR0016410,18-Feb-2026,MANDI057,Sarson,Hybrid,23.81,Quintals,131.0,Mustard,2026-02-18,23.81
ARR0008971,2026/07/18,MANDI018,Sarson,Pusa-1121,159.32,Q,139.0,Mustard,2026-07-18,159.32
ARR0003022,2026-08-03,MANDI041,Sarso,Premium,168.74,Quintals,80.0,Mustard,2026-03-08,168.74
ARR0012024,05-Apr-2026,MANDI054,Paddy,Hybrid,29.130000000000003,tonnes,88.0,Rice,2026-04-05,291.3
ARR0009956,09.08.2026,MANDI017,Gehun,HD-2967,9531.0,Kgs,31.0,Wheat,2026-08-09,95.31
ARR0006212,2026-05-14,MANDI022,Narma,,10.998000000000001,MT,114.0,Cotton,2026-05-14,109.97999999999999
ARR0018117,2026-03-12,MANDI013,Dhaan,Hybrid,30.09,quintal,18.0,Rice,2026-12-03,30.09
ARR0004596,05-21-2026,MANDI037,sugarcane,Local,40427.0,Kgs,142.0,Sugarcane,2026-05-21,404.27
ARR0016425,2026-01-11,MANDI002,Makka,Hybrid,27.461000000000002,tonnes,100.0,Maize,2026-11-01,274.61
ARR0016458,01/02/2026,MANDI038,गेहूं,PBW-343,70.32,qtl,46.0,Wheat,2026-02-01,70.32
ARR0017759,2026/09/09,MANDI029,Ganna,Premium,7.8629999999999995,T,,Sugarcane,2026-09-09,78.63000000000001
ARR0016561,10.02.2026,MANDI027,Maize,PBW-343,336.53,Qtl,106.0,Maize,2026-02-10,336.53
ARR0010331,2026-03-09,MANDI057,GEHUN,Pusa-1121,110.47,qtl,80.0,Wheat,2026-09-03,110.47
ARR0009124,2026-01-31,MANDI053,कपास,,-312.79,Qtl,92.0,Cotton,2026-01-31,-312.79
ARR0005143,23.06.2026,MANDI040,कपास,PBW-343,114.35,quintal,27.0,Cotton,2026-06-23,114.35
ARR0004994,04-19-2026,MANDI008,Ganna,,25633.999999999996,Kilo,77.0,Sugarcane,2026-04-19,256.34
ARR0016328,2026-06-17,MANDI023,Makka,Premium,35689.0,Kgs,,Maize,2026-06-17,356.89
ARR0002292,13/06/2026,MANDI055,Narma,Premium,35.989,Tonnes,96.0,Cotton,2026-06-13,359.89
ARR0001217,09-07-2026,MANDI037,मक्का,,145.92,Quintals,135.0,Maize,2026-07-09,145.92
ARR0013353,04/02/2026,MANDI007,cotton,Hybrid,283.23,qtl,69.0,Cotton,2026-02-04,283.23
ARR0017538,19-Jun-2026,MANDI005,Cotton,PBW-343,37860.0,Kgs,,Cotton,2026-06-19,378.6
ARR0013731,2026-09-01,MANDI045,Chawal,HD-2967,19195.0,KG,42.0,Rice,2026-01-09,191.95
ARR0010706,2026/06/04,MANDI016,सरसों,,417.62,Quintals,19.0,Mustard,2026-04-06,417.62
ARR0020856,06/01/2026,MANDI002,कपास,Premium,420.71,quintal,75.0,Cotton,2026-01-06,420.71
ARR0017396,24.04.2026,MANDI046,paddy,Pusa-1121,15382.0,kg,99.0,Rice,2026-04-24,153.82
ARR0001660,2026-08-18,MANDI039,सरसों,Hybrid,-197.43,Qtl,80.0,Mustard,2026-08-18,-197.43
ARR0010263,2026-05-26,MANDI030,Ganne,,352.44,Q,30.0,Sugarcane,2026-05-26,352.44
ARR0017592,03.03.2026,MANDI034,Makki,Premium,15.55,MT,73.0,Maize,2026-03-03,155.5
ARR0000843,11-Mar-2026,MANDI008,मक्का,Local,220.4,qtl,,Maize,2026-03-11,220.4
ARR0002978,2026-01-24,MANDI036,Makka,HD-2967,28585.000000000004,KG,64.0,Maize,2026-01-24,285.85
ARR0007409,2026/04/30,MANDI010,Ganne,Premium,482.54,Q,25.0,Sugarcane,2026-04-30,482.54
ARR0024317,2026-01-04,MANDI029,Maize,HD-2967,127.06,Quintals,57.0,Maize,2026-04-01,127.06
ARR0002092,27/02/2026,MANDI032,धान,Premium,282.47,Q,81.0,Rice,2026-02-27,282.47
ARR0013450,04-01-2026,MANDI013,sugarcane,Pusa-1121,29087.0,Kilo,100.0,Sugarcane,2026-01-04,290.87
ARR0006368,2026-08-24,MANDI012,Wheat,PBW-343,316.7,Quintals,68.0,Wheat,2026-08-24,316.7
ARR0019073,06-02-2026,MANDI026,Makka,Pusa-1121,58.29,quintal,49.0,Maize,2026-02-06,58.29
ARR0009192,2026-03-10,MANDI008,सरसों,,291.62,Quintals,45.0,Mustard,2026-10-03,291.62
ARR0011001,06-Mar-2026,MANDI006,Sugarcane,HD-2967,35364.0,kg,14.0,Sugarcane,2026-03-06,353.64
ARR0002634,2026-04-01,MANDI033,Kapas,PBW-343,-422.29,KG,72.0,Cotton,2026-01-04,-4.2229
ARR0003298,2026/06/08,MANDI022,corn,Pusa-1121,49598.0,Kgs,67.0,Maize,2026-08-06,495.98
ARR0007156,08-30-2026,MANDI045,Ganna,,25116.0,KGS,12.0,Sugarcane,2026-08-30,251.16
ARR0006005,2026-07-25,MANDI020,सरसों,HD-2967,34.775999999999996,MT,75.0,Mustard,2026-07-25,347.76
ARR0004101,18-Apr-2026,MANDI012,Maize,Local,15.916999999999998,tonnes,77.0,Maize,2026-04-18,159.17
ARR0007927,2026/08/23,MANDI008,mustard,Local,17632.0,Kilo,81.0,Mustard,2026-08-23,176.32
ARR0017994,2026/08/01,MANDI044,सरसों,Hybrid,37371.0,KGS,89.0,Mustard,2026-01-08,373.71
ARR0022321,29.01.2026,MANDI021,Wheat,PBW-343,37068.0,KG,22.0,Wheat,2026-01-29,370.68
ARR0011093,09/04/2026,MANDI024,sugarcane,PBW-343,11.508,MT,61.0,Sugarcane,2026-04-09,115.07999999999998
ARR0013467,2026/07/16,MANDI049,Ganne,,20591.0,Kilo,14.0,Sugarcane,2026-07-16,205.91
ARR0000015,2026-07-29,MANDI055,paddy,HD-2967,8391.0,kg,,Rice,2026-07-29,83.91
ARR0002793,10-Mar-2026,MANDI056,cotton,HD-2967,23600.0,KGS,,Cotton,2026-03-10,236.0
ARR0011542,2026/06/16,MANDI010,corn,Hybrid,118.78,Q,53.0,Maize,2026-06-16,118.78
ARR0011120,05-01-2026,MANDI001,Maize,,30742.0,kg,113.0,Maize,2026-01-05,307.42
ARR0016962,2026-02-15,MANDI033,cotton,HD-2967,381.14,Quintals,140.0,Cotton,2026-02-15,381.14
ARR0020821,18-Jan-2026,MANDI050,corn,Local,421.62,quintal,108.0,Maize,2026-01-18,421.62
ARR0005923,2026/01/25,MANDI030,Paddy,HD-2967,9144.0,KGS,95.0,Rice,2026-01-25,91.44
ARR0017907,09/01/2026,MANDI052,Sarson,PBW-343,22.434,Tonnes,131.0,Mustard,2026-01-09,224.34
ARR0009882,2026/08/14,MANDI055,cotton,PBW-343,-151.96,KG,41.0,Cotton,2026-08-14,-1.5196
ARR0008068,07-16-2026,MANDI028,Sarso,Local,13.321000000000002,tonnes,30.0,Mustard,2026-07-16,133.21
ARR0020079,08-19-2026,MANDI037,Makki,Pusa-1121,-325.71,KG,,Maize,2026-08-19,-3.2571
ARR0018374,23/07/2026,MANDI030,Paddy,Premium,34.588,MT,144.0,Rice,2026-07-23,345.88
ARR0023689,08-17-2026,MANDI018,paddy,Local,42.123000000000005,T,98.0,Rice,2026-08-17,421.23
ARR0002607,23.03.2026,MANDI046,Mustard,Hybrid,23.244,T,,Mustard,2026-03-23,232.44
ARR0011051,2026/04/22,MANDI011,धान,Pusa-1121,33.449,Tonnes,113.0,Rice,2026-04-22,334.49
ARR0007039,21/07/2026,MANDI030,Mustard,HD-2967,77.73,Q,62.0,Mustard,2026-07-21,77.73
ARR0021596,29.01.2026,MANDI017,Ganna,,203.52,Q,,Sugarcane,2026-01-29,203.52
ARR0000006,09.04.2026,MANDI037,सरसों,Premium,22367.0,Kilo,89.0,Mustard,2026-04-09,223.67
ARR0024311,2026/05/30,MANDI041,paddy,PBW-343,20110.0,Kilo,,Rice,2026-05-30,201.1
ARR0021045,25-Jan-2026,MANDI053,WHEAT,Local,36617.0,kg,43.0,Wheat,2026-01-25,366.17
ARR0005013,05.05.2026,MANDI054,WHEAT,Hybrid,25.750999999999998,Tonnes,52.0,Wheat,2026-05-05,257.51
ARR0005414,04.04.2026,MANDI017,कपास,Local,91.13,Quintals,76.0,Cotton,2026-04-04,91.13
ARR0008804,17.04.2026,MANDI056,WHEAT,Pusa-1121,117.75,Q,54.0,Wheat,2026-04-17,117.75
ARR0000462,23/08/2026,MANDI031,Ganne,PBW-343,9810.0,Kilo,,Sugarcane,2026-08-23,98.1
ARR0000441,2026-05-26,MANDI022,Ganna,Pusa-1121,42.278,MT,13.0,Sugarcane,2026-05-26,422.78
ARR0013208,20.01.2026,MANDI057,Wheat,Local,40230.0,KG,88.0,Wheat,2026-01-20,402.3
ARR0019971,09/07/2026,MANDI049,Maize,Local,17430.0,Kilo,,Maize,2026-07-09,174.3
ARR0023384,03-May-2026,MANDI021,Ganna,Local,32694.0,kg,12.0,Sugarcane,2026-05-03,326.94
ARR0001939,2026-06-17,MANDI056,WHEAT,Pusa-1121,-257.74,KG,,Wheat,2026-06-17,-2.5774
ARR0009118,02-05-2026,MANDI037,Sugarcane,,2.282,T,119.0,Sugarcane,2026-05-02,22.82
ARR0018058,16/04/2026,MANDI030,Sugarcane,PBW-343,293.28,Quintals,110.0,Sugarcane,2026-04-16,293.28
ARR0004871,07-31-2026,MANDI014,Wheat,,393.23,quintal,45.0,Wheat,2026-07-31,393.23
ARR0007976,2026-08-14,MANDI049,Makka,Local,424.78,Quintals,97.0,Maize,2026-08-14,424.78
ARR0024082,26-May-2026,MANDI013,Sarson,Local,241.53,Q,23.0,Mustard,2026-05-26,241.53
ARR0022653,04-14-2026,MANDI030,Mustard,Premium,161.66,qtl,87.0,Mustard,2026-04-14,161.66
ARR0011077,04-30-2026,MANDI002,Ganne,Local,13200.0,kg,150.0,Sugarcane,2026-04-30,132.0
ARR0007705,2026/05/10,MANDI013,GEHUN,,394.49,Qtl,122.0,Wheat,2026-10-05,394.49
ARR0019835,2026-02-10,MANDI044,मक्का,PBW-343,3428.0,kg,120.0,Maize,2026-10-02,34.28
ARR0017039,19/06/2026,MANDI042,Kapas,Hybrid,16191.0,kg,62.0,Cotton,2026-06-19,161.91
ARR0005070,2026/01/21,MANDI056,Kanak,,327.94,Quintals,105.0,Wheat,2026-01-21,327.94
ARR0015903,06-Sep-2026,MANDI038,Wheat,Local,36753.0,KG,37.0,Wheat,2026-09-06,367.53
