record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_clean,date_clean,min_price_clean,max_price_clean,modal_price_clean,msp_clean
PR009610,17/01/2026,MANDI051,Amritsar,cotton,"₹6,293.81",6784.480337393765,6539.15,,Cotton,2026-01-17,6293.81,6784.480337393765,6539.15,
PR006016,2026-07-05,MANDI037,Ferozepur,धान,"₹1,897.22","INR 2,183",2039.88,"₹2,183.00",Rice,2026-05-07,1897.22,2183.0,2039.88,2183.0
PR003049,27-Mar-2026,MANDI010,Sirsa,Dhaan,2147.97,"₹2,613.95",2380.96,"INR 2,183",Rice,2026-03-27,2147.97,2613.95,2380.96,2183.0
PR006881,07-22-2026,MANDI035,Ludhiana,Mustard,"5,199.08/-","INR 5,813","Rs. 5,506",5650,Mustard,2026-07-22,5199.08,5813.0,0.5506,5650.0
PR007140,04-17-2026,MANDI044,Amritsar,Cotton,5695.71,"₹6,807.51",6251.61,6620,Cotton,2026-04-17,5695.71,6807.51,6251.61,6620.0
PR003758,06/07/2026,MANDI027,,sugarcane,"INR 3,503","₹4,360.37",3931.9,"INR 3,500",Sugarcane,2026-07-06,3503.0,4360.37,3931.9,3500.0
PR010062,2026-08-30,MANDI026,Karnal,गन्ना,3499.290397906438,4269.5,"INR 3,884",,Sugarcane,2026-08-30,3499.290397906438,4269.5,3884.0,
PR002484,18/05/2026,MANDI042,Moga,कपास,"6,310.19/-",7542.4,6926.29,"INR 6,620",Cotton,2026-05-18,6310.19,7542.4,6926.29,6620.0
PR003343,22-Mar-2026,MANDI012,Patiala,Paddy,"Rs. 1,989","INR 2,317",2152.88,2183,Rice,2026-03-22,0.1989,2317.0,2152.88,2183.0
PR000883,26.02.2026,MANDI036,Amritsar,Sarso,"₹5,093.27",6245.07,"INR 5,669",,Mustard,2026-02-26,5093.27,6245.07,5669.0,
PR005171,26-Jun-2026,MANDI049,Fatehabad,Paddy,2001.79,"₹2,270.50","Rs. 2,136","₹2,183.00",Rice,2026-06-26,2001.79,2270.5,0.2136,2183.0
PR004449,30-Aug-2026,MANDI053,Sirsa,Cotton,"₹5,646.13",6191.78,5918.96,"Rs. 6,620",Cotton,2026-08-30,5646.13,6191.78,5918.96,0.662
PR001467,29.07.2026,MANDI040,Sirsa,wheat,2363.73,"INR 2,562",2462.62,"2,275.00/-",Wheat,2026-07-29,2363.73,2562.0,2462.62,2275.0
PR005428,2026-09-02,MANDI007,Karnal,corn,2026.22,"₹2,446.85","Rs. 2,237","₹2,090.00",Maize,2026-02-09,2026.22,2446.85,0.2237,2090.0
PR006527,2026-04-05,MANDI057,Ferozepur,धान,"Rs. 2,170",2314.790689735341,2242.29,"Rs. 2,183",Rice,2026-05-04,0.217,2314.790689735341,2242.29,0.2183
PR007426,09-08-2026,MANDI021,Ludhiana,paddy,"2,190.15/-",2641.07,2415.61,"Rs. 2,183",Rice,2026-08-09,2190.15,2641.07,2415.61,0.2183
PR005807,15/08/2026,MANDI020,Jalandhar,सरसों,5886.174864476197,"₹7,164.32",6525.25,5650,Mustard,2026-08-15,5886.174864476197,7164.32,6525.25,5650.0
PR003255,10.06.2026,MANDI007,,cotton,5662.26,"INR 6,878","Rs. 6,270","INR 6,620",Cotton,2026-06-10,5662.26,6878.0,0.627,6620.0
PR002222,04-Aug-2026,MANDI035,,Cotton,"INR 6,296",7431.45,"₹6,863.68","INR 6,620",Cotton,2026-08-04,6296.0,7431.45,6863.68,6620.0
PR011934,07-31-2026,MANDI048,Hisar,Kanak,"Rs. 2,248","₹2,629.66",2438.6359979637377,"Rs. 2,275",Wheat,2026-07-31,0.2248,2629.66,2438.6359979637377,0.2275
PR009196,2026/08/24,MANDI024,Ferozepur,Ganne,3154.7,3694.02,3424.36,"₹3,500.00",Sugarcane,2026-08-24,3154.7,3694.02,3424.36,3500.0
PR007078,14-May-2026,MANDI036,Sirsa,Chawal,"Rs. 1,968","Rs. 2,092","Rs. 2,030",2183,Rice,2026-05-14,0.1968,0.2092,0.203,2183.0
PR009314,07-Aug-2026,MANDI037,Ludhiana,Mustard,5915.528229664214,"₹6,745.31","₹6,330.42","Rs. 5,650",Mustard,2026-08-07,5915.528229664214,6745.31,6330.42,0.565
PR009067,07/09/2026,MANDI002,Ferozepur,Chawal,2128.97,"₹2,346.06","Rs. 2,238","₹2,183.00",Rice,2026-09-07,2128.97,2346.06,0.2238,2183.0
PR002093,2026-03-19,MANDI005,Bathinda,cotton,6112.87,6702.79,6407.83,"₹6,620.00",Cotton,2026-03-19,6112.87,6702.79,6407.83,6620.0
PR011728,11/03/2026,MANDI054,Patiala,Makka,2057.57,"₹2,262.24","Rs. 2,160","2,090.00/-",Maize,2026-03-11,2057.57,2262.24,0.216,2090.0
PR002587,18/08/2026,MANDI024,Patiala,Sarso,5349.88,"INR 5,798","₹5,574.03","Rs. 5,650",Mustard,2026-08-18,5349.88,5798.0,5574.03,0.565
PR011999,2026-05-07,MANDI010,Hisar,Paddy,"INR 2,078","INR 2,392","2,235.26/-",2183,Rice,2026-07-05,2078.0,2392.0,2235.26,2183.0
PR008221,2026-04-26,MANDI051,,Makki,"₹1,833.50",2221.14,"INR 2,027","INR 2,090",Maize,2026-04-26,1833.5,2221.14,2027.0,2090.0
PR004498,2026-07-09,MANDI003,Ambala,गन्ना,"₹3,509.59",4050.39,"INR 3,780","Rs. 3,500",Sugarcane,2026-09-07,3509.59,4050.39,3780.0,0.35
PR007196,07-06-2026,MANDI010,Moga,Kanak,2368.03,"2,649.70/-",2508.87,"INR 2,275",Wheat,2026-06-07,2368.03,2649.7,2508.87,2275.0
PR006171,2026/08/24,MANDI039,Karnal,Makka,2034.72,"INR 2,312","2,173.14/-",2090,Maize,2026-08-24,2034.72,2312.0,2173.14,2090.0
PR011649,06-29-2026,MANDI037,Moga,Narma,"₹5,686.32","6,201.18/-","₹5,943.75",,Cotton,2026-06-29,5686.32,6201.18,5943.75,
PR001952,23-Jun-2026,MANDI038,Ludhiana,Corn,"INR 2,015","Rs. 2,368",2191.56,"INR 2,090",Maize,2026-06-23,2015.0,0.2368,2191.56,2090.0
PR009833,2026/01/14,MANDI011,Sirsa,Paddy,1978.5233397779116,"₹2,136.87","Rs. 2,058",2183,Rice,2026-01-14,1978.5233397779116,2136.87,0.2058,2183.0
PR011928,2026/08/30,MANDI016,Ambala,गेहूं,2102.99,"INR 2,460",2281.66,2275,Wheat,2026-08-30,2102.99,2460.0,2281.66,2275.0
PR004504,27.08.2026,MANDI007,,मक्का,"INR 1,900","Rs. 2,359","2,129.66/-",2090,Maize,2026-08-27,1900.0,0.2359,2129.66,2090.0
PR006045,07.09.2026,MANDI022,Kurukshetra,Kapas,5673.36,6143.534156107296,"₹5,908.45","Rs. 6,620",Cotton,2026-09-07,5673.36,6143.534156107296,5908.45,0.662
PR005156,03.07.2026,MANDI009,Ferozepur,GEHUN,"Rs. 2,250",2797.9381512344703,"Rs. 2,524","₹2,275.00",Wheat,2026-07-03,0.225,2797.9381512344703,0.2524,2275.0
PR003944,07/09/2026,MANDI001,Fatehabad,Gehun,"₹2,157.80","INR 2,362","INR 2,260",2275,Wheat,2026-09-07,2157.8,2362.0,2260.0,2275.0
PR001012,28-Apr-2026,MANDI056,Kurukshetra,cotton,"Rs. 6,500",7261.59,"INR 6,881",6620,Cotton,2026-04-28,0.65,7261.59,6881.0,6620.0
PR002089,2026/03/28,MANDI057,Hisar,Mustard,"INR 5,908","₹6,453.25","INR 6,180",5650,Mustard,2026-03-28,5908.0,6453.25,6180.0,5650.0
PR003830,01/06/2026,MANDI044,Fatehabad,Kanak,"Rs. 1,986",2445.87,"Rs. 2,216","₹2,275.00",Wheat,2026-06-01,0.1986,2445.87,0.2216,2275.0
PR003551,08-Aug-2026,MANDI035,Ludhiana,Paddy,"2,007.36/-","Rs. 2,370","₹2,188.78",,Rice,2026-08-08,2007.36,0.237,2188.78,
PR004057,2026-03-10,MANDI034,Bathinda,Corn,1881.93,"2,140.69/-",2011.3100768343756,,Maize,2026-10-03,1881.93,2140.69,2011.3100768343756,
PR001685,25.06.2026,MANDI008,Kurukshetra,Narma,6387.04,"₹7,151.74","Rs. 6,769","Rs. 6,620",Cotton,2026-06-25,6387.04,7151.74,0.6769,0.662
PR010464,01-13-2026,MANDI047,Jalandhar,Makki,"INR 1,813","INR 2,134","₹1,973.57",2090,Maize,2026-01-13,1813.0,2134.0,1973.57,2090.0
PR007010,13.06.2026,MANDI015,Moga,Basmati,2006.36,"Rs. 2,481","Rs. 2,244",,Rice,2026-06-13,2006.36,0.2481,0.2244,
PR002246,2026-03-02,MANDI039,Amritsar,Rice,"Rs. 2,129","INR 2,652","INR 2,390",2183,Rice,2026-02-03,0.2129,2652.0,2390.0,2183.0
PR004532,03/07/2026,MANDI026,Karnal,Ganna,"INR 3,602",4343.71,3972.76,3500,Sugarcane,2026-07-03,3602.0,4343.71,3972.76,3500.0
PR000917,19/04/2026,MANDI050,Moga,Narma,5703.96,7076.81,6390.38,"Rs. 6,620",Cotton,2026-04-19,5703.96,7076.81,6390.38,0.662
PR011025,23/07/2026,MANDI001,,Sugarcane,"Rs. 3,526",3926.23,3726.097578261707,3500,Sugarcane,2026-07-23,0.3526,3926.23,3726.097578261707,3500.0
PR001325,02-Sep-2026,MANDI008,Ludhiana,गेहूं,2113.71,,2362.86,2275,Wheat,2026-09-02,2113.71,,2362.86,2275.0
PR001994,11/06/2026,MANDI017,Patiala,मक्का,2102.17,2550.61,"₹2,326.39",2090,Maize,2026-06-11,2102.17,2550.61,2326.39,2090.0
PR011206,2026-02-26,MANDI008,Kurukshetra,सरसों,"5,917.93/-","Rs. 6,780","Rs. 6,349","INR 5,650",Mustard,2026-02-26,5917.93,0.678,0.6349,5650.0
PR003427,24/05/2026,MANDI016,Sirsa,Chawal,"Rs. 2,031","₹2,330.59","INR 2,181",,Rice,2026-05-24,0.2031,2330.59,2181.0,
PR007660,2026-03-15,MANDI008,,Narma,"INR 6,002",7352.18613470381,"INR 6,677","Rs. 6,620",Cotton,2026-03-15,6002.0,7352.18613470381,6677.0,0.662
PR004324,2026-01-18,MANDI022,Hisar,corn,"Rs. 2,132","2,525.63/-",2329.02,"2,090.00/-",Maize,2026-01-18,0.2132,2525.63,2329.02,2090.0
PR003315,2026/01/16,MANDI037,Jalandhar,mustard,"₹5,419.57","Rs. 6,059","INR 5,739",,Mustard,2026-01-16,5419.57,0.6059,5739.0,
PR007588,23.01.2026,MANDI023,Fatehabad,Narma,"₹5,693.26","Rs. 6,315","₹6,003.91","INR 6,620",Cotton,2026-01-23,5693.26,0.6315,6003.91,6620.0
PR010757,2026/01/22,MANDI041,Jalandhar,Cotton,"INR 6,407","Rs. 7,554","INR 6,980",6620,Cotton,2026-01-22,6407.0,0.7554,6980.0,6620.0
PR006271,09/09/2026,MANDI030,Moga,Corn,"2,107.76/-","INR 2,221",2164.42,,Maize,2026-09-09,2107.76,2221.0,2164.42,
PR006192,19-Apr-2026,MANDI006,Bathinda,Sarson,"Rs. 5,479","₹6,313.26",5896.09,"Rs. 5,650",Mustard,2026-04-19,0.5479,6313.26,5896.09,0.565
PR007166,2026-08-18,MANDI007,Hisar,Basmati,"Rs. 2,158",2273.9152895289,"Rs. 2,216","INR 2,183",Rice,2026-08-18,0.2158,2273.9152895289,0.2216,2183.0
PR011695,16/05/2026,MANDI001,Ludhiana,Gehun,"Rs. 2,035",2305.73,2170.32,,Wheat,2026-05-16,0.2035,2305.73,2170.32,
PR003429,02-09-2026,,Patiala,Mustard,"INR 5,781",6279.57,6030.47,"5,650.00/-",Mustard,2026-09-02,5781.0,6279.57,6030.47,5650.0
PR005718,21/01/2026,MANDI046,Bathinda,Makki,"₹2,153.51","INR 2,616",2384.52,2090,Maize,2026-01-21,2153.51,2616.0,2384.52,2090.0
PR007953,2026-02-11,MANDI054,Amritsar,कपास,"Rs. 6,563",8049.32,"₹7,305.99",6620,Cotton,2026-11-02,0.6563,8049.32,7305.99,6620.0
PR010622,18-Feb-2026,,Bathinda,चावल,"INR 1,869","₹2,110.28","1,989.59/-",2183,Rice,2026-02-18,1869.0,2110.28,1989.59,2183.0
PR005382,17/07/2026,MANDI040,Jalandhar,Cotton,"6,682.08/-",7750.88,"INR 7,216","INR 6,620",Cotton,2026-07-17,6682.08,7750.88,7216.0,6620.0
PR007619,26/02/2026,MANDI041,Kurukshetra,मक्का,"Rs. 2,160","Rs. 2,348",2253.77,"Rs. 2,090",Maize,2026-02-26,0.216,0.2348,2253.77,0.209
PR003466,2026-01-13,MANDI023,Bathinda,Basmati,"₹2,199.29","2,559.37/-","INR 2,379","Rs. 2,183",Rice,2026-01-13,2199.29,2559.37,2379.0,0.2183
PR002590,2026-04-17,MANDI034,Ambala,Rice,"2,186.73/-","Rs. 2,357","2,271.99/-",2183,Rice,2026-04-17,2186.73,0.2357,2271.99,2183.0
PR000973,2026-02-08,MANDI031,,sugarcane,3130.799518099099,3744.72,"INR 3,438",3500,Sugarcane,2026-08-02,3130.799518099099,3744.72,3438.0,3500.0
PR001493,15.02.2026,MANDI026,Kurukshetra,sugarcane,"Rs. 3,137",,"INR 3,515",3500,Sugarcane,2026-02-15,0.3137,,3515.0,3500.0
PR011329,19.02.2026,MANDI022,Kurukshetra,Gehun,"₹2,183.89","Rs. 2,400",2291.75,"₹2,275.00",Wheat,2026-02-19,2183.89,0.24,2291.75,2275.0
PR011794,2026/03/25,MANDI011,Moga,Gehun,"₹2,170.28",,"Rs. 2,384","INR 2,275",Wheat,2026-03-25,2170.28,,0.2384,2275.0
PR008107,03/02/2026,MANDI012,Hisar,Kanak,2267.391545728288,"2,786.70/-",2527.05,2275,Wheat,2026-02-03,2267.391545728288,2786.7,2527.05,2275.0
PR003090,01-Aug-2026,MANDI037,Amritsar,सरसों,"INR 5,741",6230.126152168126,"Rs. 5,986",5650,Mustard,2026-08-01,5741.0,6230.126152168126,0.5986,5650.0
PR010509,23-Jan-2026,MANDI003,,Ganne,"3,546.18/-","Rs. 4,138","Rs. 3,842","₹3,500.00",Sugarcane,2026-01-23,3546.18,0.4138,0.3842,3500.0
PR003052,26/04/2026,MANDI014,,Kanak,"₹2,067.68","2,192.77/-",2130.22,2275,Wheat,2026-04-26,2067.68,2192.77,2130.22,2275.0
PR005228,22-Mar-2026,MANDI037,Patiala,धान,,2270.76,"2,071.60/-",2183,Rice,2026-03-22,,2270.76,2071.6,2183.0
PR009173,23.04.2026,,Bathinda,corn,"Rs. 2,153","₹2,322.38","₹2,237.60",,Maize,2026-04-23,0.2153,2322.38,2237.6,
PR007622,09.09.2026,MANDI039,Hisar,Narma,6493.17,7377.81,"₹6,935.49","₹6,620.00",Cotton,2026-09-09,6493.17,7377.81,6935.49,6620.0
PR003975,08-13-2026,MANDI003,Jalandhar,Narma,"₹6,266.03","₹6,764.18","Rs. 6,515","6,620.00/-",Cotton,2026-08-13,6266.03,6764.18,0.6515,6620.0
PR007316,11/06/2026,MANDI015,Ludhiana,Makka,"Rs. 2,143",2431.62,"Rs. 2,287","₹2,090.00",Maize,2026-06-11,0.2143,2431.62,0.2287,2090.0
PR003994,25-May-2026,MANDI014,Kurukshetra,Chawal,1917.5966398576497,"₹2,142.07",2029.8357632073883,2183,Rice,2026-05-25,1917.5966398576497,2142.07,2029.8357632073883,2183.0
PR001086,2026/08/24,MANDI055,Karnal,Makki,"Rs. 1,883","INR 2,101",1991.97,"INR 2,090",Maize,2026-08-24,0.1883,2101.0,1991.97,2090.0
PR009079,2026/07/01,MANDI012,Hisar,GEHUN,2107.07,"Rs. 2,275",2190.99,2275,Wheat,2026-01-07,2107.07,0.2275,2190.99,2275.0
PR007608,08-09-2026,MANDI031,Patiala,गेहूं,2069.37,2493.874821478596,2281.62,,Wheat,2026-09-08,2069.37,2493.874821478596,2281.62,
PR003405,04/09/2026,MANDI012,Bathinda,Mustard,"INR 5,392","5,901.96/-",5646.978435323439,,Mustard,2026-09-04,5392.0,5901.96,5646.978435323439,
PR005889,23.05.2026,MANDI018,Jalandhar,Wheat,"Rs. 2,314",2845.183380512313,"INR 2,579","₹2,275.00",Wheat,2026-05-23,0.2314,2845.183380512313,2579.0,2275.0
PR007483,13/04/2026,MANDI030,Sirsa,Kanak,"₹2,264.46","₹2,774.68","₹2,519.57",2275,Wheat,2026-04-13,2264.46,2774.68,2519.57,2275.0
PR001974,18-May-2026,,Ludhiana,GEHUN,2154.89,2523.23,"INR 2,339","Rs. 2,275",Wheat,2026-05-18,2154.89,2523.23,2339.0,0.2275
PR010461,01/04/2026,,Karnal,paddy,"Rs. 2,040",,2211.59,"Rs. 2,183",Rice,2026-04-01,0.204,,2211.59,0.2183
PR005290,2026-06-25,MANDI052,Amritsar,Ganna,"INR 3,004","₹3,326.51","₹3,165.04",,Sugarcane,2026-06-25,3004.0,3326.51,3165.04,
PR002276,01-23-2026,MANDI003,Hisar,GEHUN,"INR 2,053",,"Rs. 2,290","₹2,275.00",Wheat,2026-01-23,2053.0,,0.229,2275.0
PR004218,22/06/2026,MANDI004,,sugarcane,3238.15,"3,443.26/-","3,340.71/-",3500,Sugarcane,2026-06-22,3238.15,3443.26,3340.71,3500.0
PR004274,22/03/2026,MANDI029,Moga,Ganne,"Rs. 3,253","Rs. 3,936",3594.22,,Sugarcane,2026-03-22,0.3253,0.3936,3594.22,
PR001764,2026-08-04,MANDI049,Fatehabad,cotton,6496.01,,"₹6,680.79",,Cotton,2026-04-08,6496.01,,6680.79,
PR010496,2026/02/16,MANDI037,Jalandhar,WHEAT,2210.77,"INR 2,396","₹2,303.46",,Wheat,2026-02-16,2210.77,2396.0,2303.46,
PR007487,2026-08-19,MANDI037,Jalandhar,Kapas,6329.466800663352,7260.25,"6,794.86/-",6620,Cotton,2026-08-19,6329.466800663352,7260.25,6794.86,6620.0
PR009383,08-04-2026,MANDI021,Sirsa,Gehun,2275.46,"INR 2,766",2520.9,2275,Wheat,2026-04-08,2275.46,2766.0,2520.9,2275.0
PR001400,2026/01/26,MANDI036,Patiala,कपास,"6,462.42/-",,"7,259.69/-",,Cotton,2026-01-26,6462.42,,7259.69,
PR008348,2026/08/16,MANDI048,Amritsar,Sarson,5311.8,"₹6,327.23","5,819.52/-","Rs. 5,650",Mustard,2026-08-16,5311.8,6327.23,5819.52,0.565
PR004696,2026/03/11,MANDI020,Patiala,Makki,"Rs. 1,964","2,149.70/-","INR 2,057",2090,Maize,2026-11-03,0.1964,2149.7,2057.0,2090.0
PR005206,03.07.2026,,Hisar,Cotton,"₹6,670.45","INR 7,146","₹6,908.43","Rs. 6,620",Cotton,2026-07-03,6670.45,7146.0,6908.43,0.662
PR004038,2026-09-02,MANDI001,Bathinda,Dhaan,"INR 1,877","₹2,312.53",2094.75,2183,Rice,2026-02-09,1877.0,2312.53,2094.75,2183.0
PR007072,06-03-2026,MANDI033,Sirsa,Makki,1810.956845934408,2164.62,1987.7875160003446,,Maize,2026-03-06,1810.956845934408,2164.62,1987.7875160003446,
PR003770,2026/06/26,MANDI043,Ferozepur,Ganna,"Rs. 3,505","₹3,695.09",3600.14,3500,Sugarcane,2026-06-26,0.3505,3695.09,3600.14,3500.0
PR007482,02.01.2026,MANDI037,,Makki,2171.14,"₹2,329.07","Rs. 2,250",2090,Maize,2026-01-02,2171.14,2329.07,0.225,2090.0
PR001584,02.04.2026,MANDI057,Kurukshetra,धान,"2,092.45/-","2,282.19/-","2,187.32/-",2183,Rice,2026-04-02,2092.45,2282.19,2187.32,2183.0
PR011919,02-28-2026,MANDI024,Kurukshetra,Basmati,"₹2,061.42","INR 2,199","Rs. 2,130","INR 2,183",Rice,2026-02-28,2061.42,2199.0,0.213,2183.0
PR000521,04-01-2026,MANDI053,Amritsar,Gehun,"₹1,957.28","Rs. 2,097","Rs. 2,027","INR 2,275",Wheat,2026-01-04,1957.28,0.2097,0.2027,2275.0
PR005763,16-Jan-2026,MANDI032,Patiala,Ganna,"INR 3,498","3,954.92/-",3726.33,3500,Sugarcane,2026-01-16,3498.0,3954.92,3726.33,3500.0
PR003781,2026-01-31,,,Sugarcane,"INR 3,524",3903.8070080703355,3713.72,"Rs. 3,500",Sugarcane,2026-01-31,3524.0,3903.8070080703355,3713.72,0.35
PR001635,17.08.2026,MANDI027,Jalandhar,Ganne,"Rs. 3,111","3,371.22/-","Rs. 3,241","₹3,500.00",Sugarcane,2026-08-17,0.3111,3371.22,0.3241,3500.0
PR010820,2026/01/29,MANDI053,Moga,Ganna,3647.1951749363748,4022.68,"₹3,834.94","Rs. 3,500",Sugarcane,2026-01-29,3647.1951749363748,4022.68,3834.94,0.35
PR004197,22.03.2026,MANDI039,Fatehabad,सरसों,"Rs. 5,436",5834.98,"INR 5,636","₹5,650.00",Mustard,2026-03-22,0.5436,5834.98,5636.0,5650.0
PR005951,2026/05/04,MANDI003,Moga,Makka,"Rs. 1,851","₹1,943.74","₹1,897.27","INR 2,090",Maize,2026-04-05,0.1851,1943.74,1897.27,2090.0
PR002941,04-08-2026,MANDI034,Amritsar,GEHUN,"2,278.84/-","₹2,821.36","INR 2,550",,Wheat,2026-08-04,2278.84,2821.36,2550.0,
PR001982,2026-04-30,MANDI057,Kurukshetra,Kapas,"INR 6,799",8184.272979105089,7491.7,"Rs. 6,620",Cotton,2026-04-30,6799.0,8184.272979105089,7491.7,0.662
PR000829,08-10-2026,MANDI018,Kurukshetra,Maize,1832.03,,"Rs. 1,990","Rs. 2,090",Maize,2026-10-08,1832.03,,0.199,0.209
PR000981,24/06/2026,MANDI012,Bathinda,Sarson,,,"5,975.04/-",,Mustard,2026-06-24,,,5975.04,
PR002795,2026-04-02,MANDI010,Amritsar,चावल,"₹2,202.03","₹2,320.21","₹2,261.12",2183,Rice,2026-02-04,2202.03,2320.21,2261.12,2183.0
PR006304,17-Feb-2026,MANDI013,Sirsa,Maize,"INR 1,851","Rs. 2,061",1956.38,"INR 2,090",Maize,2026-02-17,1851.0,0.2061,1956.38,2090.0
PR004947,17-May-2026,MANDI054,Jalandhar,मक्का,,"1,948.45/-","₹1,867.08","2,090.00/-",Maize,2026-05-17,,1948.45,1867.08,2090.0
PR000280,27.08.2026,MANDI042,Fatehabad,Makki,"INR 2,160","2,681.77/-","Rs. 2,421","2,090.00/-",Maize,2026-08-27,2160.0,2681.77,0.2421,2090.0
PR003141,22.01.2026,MANDI034,Ferozepur,Corn,"1,791.72/-","₹2,111.04","1,951.38/-",2090,Maize,2026-01-22,1791.72,2111.04,1951.38,2090.0
PR002136,27.07.2026,MANDI016,Sirsa,Narma,"5,945.24/-",6753.74,6349.49,"6,620.00/-",Cotton,2026-07-27,5945.24,6753.74,6349.49,6620.0
PR001039,09.02.2026,MANDI056,Hisar,Narma,,"6,862.10/-","₹6,442.65",,Cotton,2026-02-09,,6862.1,6442.65,
PR006063,2026/06/18,MANDI008,Moga,Kanak,"INR 2,287","INR 2,641","₹2,464.25",,Wheat,2026-06-18,2287.0,2641.0,2464.25,
PR000801,08/02/2026,MANDI033,Fatehabad,Sarso,"₹5,565.88",6098.87,"₹5,832.37",5650,Mustard,2026-02-08,5565.88,6098.87,5832.37,5650.0
PR002291,2026-04-23,MANDI030,Moga,Narma,6941.88671528948,"INR 8,433",7687.58,"INR 6,620",Cotton,2026-04-23,6941.88671528948,8433.0,7687.58,6620.0
PR004669,2026/08/11,MANDI045,Moga,Ganne,"INR 3,133","INR 3,916","INR 3,524","INR 3,500",Sugarcane,2026-11-08,3133.0,3916.0,3524.0,3500.0
PR000472,2026-08-28,MANDI053,Sirsa,cotton,"INR 6,254","Rs. 7,548","₹6,901.27","₹6,620.00",Cotton,2026-08-28,6254.0,0.7548,6901.27,6620.0
PR003364,23/04/2026,MANDI013,Bathinda,Maize,"INR 1,861","Rs. 2,003","INR 1,932","INR 2,090",Maize,2026-04-23,1861.0,0.2003,1932.0,2090.0
PR001435,20/01/2026,MANDI046,Jalandhar,कपास,"₹6,231.68",7602.18,"Rs. 6,917",,Cotton,2026-01-20,6231.68,7602.18,0.6917,
PR003555,16/03/2026,MANDI012,Amritsar,Sarso,"₹4,908.70","₹5,537.91","Rs. 5,223",,Mustard,2026-03-16,4908.7,5537.91,0.5223,
PR000575,02/02/2026,MANDI003,Amritsar,सरसों,"INR 4,881","Rs. 5,734","₹5,307.63","Rs. 5,650",Mustard,2026-02-02,4881.0,0.5734,5307.63,0.565
PR000029,2026-07-09,MANDI002,Karnal,Dhaan,2031.65,"₹2,363.99","₹2,197.82","Rs. 2,183",Rice,2026-09-07,2031.65,2363.99,2197.82,0.2183
PR010493,01-26-2026,MANDI019,Ludhiana,sugarcane,"₹3,667.41","₹4,420.56",4043.99,3500,Sugarcane,2026-01-26,3667.41,4420.56,4043.99,3500.0
PR010281,08-08-2026,MANDI027,Moga,चावल,"Rs. 2,168","Rs. 2,520","₹2,344.14","₹2,183.00",Rice,2026-08-08,0.2168,0.252,2344.14,2183.0
PR001533,2026-08-31,MANDI013,Kurukshetra,Chawal,2270.81,2672.28,2471.54,2183,Rice,2026-08-31,2270.81,2672.28,2471.54,2183.0
PR000516,06-Feb-2026,MANDI001,Moga,Basmati,2013.86,"₹2,409.01","₹2,211.43","2,183.00/-",Rice,2026-02-06,2013.86,2409.01,2211.43,2183.0
PR009408,17/03/2026,MANDI030,Moga,corn,"Rs. 2,031","2,417.14/-","Rs. 2,224",2090,Maize,2026-03-17,0.2031,2417.14,0.2224,2090.0
PR011547,30.04.2026,MANDI037,,WHEAT,2317.87,"INR 2,533",2425.51,,Wheat,2026-04-30,2317.87,2533.0,2425.51,
PR001515,2026-08-17,MANDI015,Ludhiana,Maize,"1,835.04/-","INR 1,976","₹1,905.35","₹2,090.00",Maize,2026-08-17,1835.04,1976.0,1905.35,2090.0
PR006676,25/08/2026,MANDI014,Patiala,धान,"1,915.26/-",2344.11,2129.69,"Rs. 2,183",Rice,2026-08-25,1915.26,2344.11,2129.69,0.2183
PR009924,2026/08/12,MANDI028,Fatehabad,Sugarcane,"Rs. 3,351",3543.36,3447.3,"Rs. 3,500",Sugarcane,2026-12-08,0.3351,3543.36,3447.3,0.35
PR006945,2026/08/29,MANDI034,,धान,"2,011.34/-","₹2,428.04","Rs. 2,220",,Rice,2026-08-29,2011.34,2428.04,0.222,
PR011362,12.07.2026,MANDI020,Bathinda,Sugarcane,"INR 3,091","₹3,298.34",3194.49,,Sugarcane,2026-07-12,3091.0,3298.34,3194.49,
PR004981,2026-02-11,MANDI017,,Cotton,6365.88,,6652.57,"INR 6,620",Cotton,2026-11-02,6365.88,,6652.57,6620.0
PR005855,29-Jan-2026,MANDI054,Sirsa,corn,"INR 2,044",2475.68,"Rs. 2,260",2090,Maize,2026-01-29,2044.0,2475.68,0.226,2090.0
PR008770,2026/06/25,MANDI047,Bathinda,Ganna,"INR 3,303",4072.9017035126813,"₹3,688.06",3500,Sugarcane,2026-06-25,3303.0,4072.9017035126813,3688.06,3500.0
PR009604,30.01.2026,MANDI032,Karnal,गेहूं,1990.9538250918977,2463.87,2227.41,,Wheat,2026-01-30,1990.9538250918977,2463.87,2227.41,
PR004828,10/04/2026,MANDI038,Hisar,Ganne,3055.38,3392.899979852883,"Rs. 3,224","₹3,500.00",Sugarcane,2026-04-10,3055.38,3392.899979852883,0.3224,3500.0
PR006483,2026-08-16,MANDI044,Ludhiana,Ganna,3160.17,"₹3,461.55","INR 3,311","INR 3,500",Sugarcane,2026-08-16,3160.17,3461.55,3311.0,3500.0
PR006197,19/07/2026,MANDI037,Kurukshetra,sugarcane,,,"Rs. 3,293",,Sugarcane,2026-07-19,,,0.3293,
PR010268,23/02/2026,,Moga,wheat,"INR 1,949",2267.0847925870817,"INR 2,108",2275,Wheat,2026-02-23,1949.0,2267.0847925870817,2108.0,2275.0
